bubble,insertion,merge,quick
6,174,13,18
6,188,12,18
5,165,14,14
9,173,15,16
8,178,11,14
5,196,15,13
12,185,10,15
9,184,11,18
7,181,10,15
5,173,10,12
11,176,11,15
7,176,9,16
6,188,10,18
10,163,11,17
8,172,11,14
5,164,11,17
7,191,11,14
11,181,11,18
3,186,10,19
6,192,10,16
7,208,11,17
13,213,11,15
11,175,10,16
7,182,11,17
6,171,10,17
6,170,11,15
9,173,10,14
6,191,11,15
4,179,10,10
11,162,11,8
