bubble,insertion,merge,quick
6,55,12,11
4,54,11,13
4,42,11,10
4,54,11,11
5,51,9,12
3,51,10,12
9,56,11,8
2,48,11,13
2,44,12,12
2,44,11,9
1,51,13,10
3,45,10,12
1,52,11,12
3,55,13,9
5,55,13,10
2,54,11,12
4,54,12,14
4,50,11,9
4,40,12,10
2,51,11,13
1,55,11,12
3,54,11,11
4,45,12,13
2,50,13,8
2,45,11,14
4,52,13,13
2,53,12,11
7,41,11,15
5,54,12,10
2,55,10,9
