bubble,insertion,merge,quick
0.04,1.96,0.11,0.08
0.03,1.75,0.13,0.12
0.08,1.85,0.16,0.14
0.05,1.88,0.11,0.18
0.08,1.95,0.14,0.14
0.07,1.85,0.16,0.18
0.05,1.55,0.14,0.12
0.07,1.61,0.11,0.08
0.02,1.75,0.13,0.14
0.03,1.78,0.13,0.08
0.04,1.69,0.07,0.13
0.05,1.74,0.12,0.15
0.06,1.92,0.14,0.13
0.11,1.93,0.08,0.18
0.05,1.92,0.14,0.14
0.04,1.51,0.12,0.15
0.07,1.85,0.07,0.22
0.04,1.85,0.09,0.13
0.04,1.81,0.08,0.12
0.07,1.82,0.1,0.14
0.06,1.84,0.09,0.2
0.02,1.78,0.09,0.13
0.08,1.96,0.08,0.12
0.08,1.83,0.16,0.12
0.05,1.87,0.06,0.09
0.06,1.73,0.09,0.18
0.07,1.84,0.12,0.13
0.05,1.75,0.15,0.14
0.03,1.77,0.09,0.18
0.1,1.72,0.1,0.13
0.05,1.54,0.16,0.12
0.04,1.82,0.07,0.09
0.06,1.92,0.09,0.12
0.02,1.73,0.13,0.15
0.1,1.91,0.14,0.07
0.04,1.67,0.14,0.18
0.06,1.88,0.14,0.07
0.05,1.77,0.13,0.16
0.06,1.87,0.16,0.12
0.04,1.71,0.09,0.12
0.04,1.75,0.16,0.12
0.04,1.78,0.1,0.08
0.06,2.06,0.1,0.08
0.04,1.7,0.17,0.15
0.04,1.83,0.1,0.14
0.05,1.8,0.15,0.13
0.04,2.14,0.15,0.14
0.08,1.85,0.17,0.11
0.04,1.88,0.15,0.1
0.04,1.72,0.05,0.09
0.04,1.9,0.12,0.15
0.06,1.69,0.15,0.18
0.07,1.85,0.11,0.13
0.03,1.86,0.15,0.18
0.05,1.68,0.05,0.09
0.08,1.78,0.12,0.11
0.1,1.79,0.05,0.18
0.04,1.71,0.1,0.11
0.01,1.64,0.11,0.1
0.06,1.72,0.11,0.07
0.05,1.69,0.1,0.22
0.03,1.88,0.11,0.07
0.06,1.57,0.11,0.1
0.05,1.83,0.05,0.18
0.08,1.76,0.16,0.14
0.05,2.18,0.16,0.14
0.04,1.92,0.06,0.22
0.06,1.7,0.16,0.14
0.05,1.83,0.15,0.09
0.05,1.54,0.05,0.16
0.04,1.68,0.13,0.16
0.02,1.76,0.06,0.16
0.02,1.5,0.19,0.13
0.07,1.92,0.02,0.15
0.04,1.78,0.05,0.18
0.05,1.88,0.06,0.14
0.06,1.82,0.05,0.13
0.07,1.56,0.05,0.15
0.04,1.81,0.05,0.24
0.1,1.84,0.19,0.13
0.05,1.84,0.1,0.15
0.08,1.83,0.11,0.15
0.05,1.84,0.14,0.09
0.04,1.71,0.05,0.24
0.05,1.83,0.14,0.09
0.05,1.78,0.11,0.15
0.03,1.68,0.02,0.12
0.03,1.73,0.1,0.14
0.03,1.71,0.08,0.1
0.03,1.89,0.05,0.18
0.05,1.67,0.05,0.13
0.04,1.72,0.05,0.14
0.1,1.91,0.1,0.1
0.04,1.72,0.05,0.14
0.05,1.66,0.1,0.1
0.03,1.9,0.08,0.1
0.01,1.67,0.05,0.13
0.09,1.89,0.05,0.18
0.03,1.73,0.1,0.14
0.04,1.83,0.14,0.09
0.03,1.91,0.02,0.12
0.03,1.78,0.11,0.15
0.06,1.83,0.11,0.15
0.06,1.71,0.05,0.24
0.07,1.84,0.14,0.09
0.06,1.81,0.05,0.24
0.03,1.56,0.05,0.15
0.03,1.82,0.05,0.13
0.03,1.84,0.1,0.15
0.06,1.63,0.19,0.13
0.06,1.92,0.02,0.15
0.07,1.5,0.19,0.13
0.06,1.88,0.06,0.14
0.06,1.78,0.05,0.18
0.05,1.87,0.06,0.16
0.06,1.78,0.13,0.16
0.05,1.54,0.13,0.16
0.08,1.76,0.15,0.09
0.04,1.7,0.16,0.14
0.04,1.92,0.06,0.22
0.04,2.18,0.16,0.14
0.08,1.79,0.16,0.14
0.02,1.88,0.11,0.07
0.07,1.69,0.1,0.22
0.07,1.83,0.05,0.18
0.02,1.57,0.11,0.22
0.05,1.64,0.11,0.1
0.06,1.71,0.1,0.11
0.03,1.79,0.05,0.18
0.09,1.72,0.11,0.07
0.05,1.86,0.15,0.18
0.06,1.78,0.12,0.11
0.06,1.68,0.05,0.09
0.03,1.9,0.12,0.15
0.03,1.72,0.05,0.09
0.1,1.85,0.11,0.13
0.08,1.7,0.15,0.18
0.07,2.14,0.15,0.14
0.04,1.63,0.15,0.1
0.01,1.85,0.17,0.15
0.05,1.71,0.17,0.15
0.04,1.8,0.15,0.13
0.02,1.83,0.1,0.14
0.09,2.06,0.1,0.08
0.07,1.52,0.1,0.08
0.07,1.75,0.16,0.12
0.04,1.88,0.14,0.07
0.04,1.71,0.09,0.12
0.03,1.87,0.16,0.12
0.03,1.77,0.13,0.16
0.04,1.73,0.13,0.15
0.02,1.92,0.09,0.12
0.03,1.67,0.14,0.18
0.06,1.91,0.14,0.07
0.04,1.71,0.1,0.13
0.06,1.77,0.09,0.18
0.09,1.75,0.15,0.14
0.1,1.82,0.07,0.09
0.03,1.54,0.16,0.12
0.03,1.83,0.06,0.09
0.05,1.83,0.16,0.12
0.03,1.84,0.12,0.13
0.02,1.48,0.09,0.18
0.06,1.96,0.08,0.12
0.07,1.78,0.09,0.13
0.03,1.84,0.09,0.2
0.07,1.71,0.1,0.14
0.08,1.81,0.08,0.12
0.04,1.85,0.09,0.13
0.07,1.81,0.14,0.14
0.11,1.9,0.08,0.18
0.05,1.85,0.07,0.22
0.04,1.51,0.12,0.15
0.06,1.74,0.12,0.15
0.02,1.69,0.07,0.13
0.03,1.78,0.13,0.08
0.03,1.6,0.14,0.13
0.07,1.55,0.14,0.12
0.06,1.71,0.16,0.18
0.03,1.75,0.13,0.12
0.04,1.61,0.11,0.08
0.08,1.76,0.13,0.12
0.02,1.96,0.11,0.08
0.07,1.95,0.14,0.14
0.07,1.64,0.14,0.18
0.07,1.85,0.16,0.14
0.07,1.64,0.11,0.08
0.07,1.75,0.13,0.12
0.03,1.72,0.08,0.12
0.1,1.85,0.16,0.18
0.06,1.55,0.14,0.12
0.05,1.85,0.16,0.14
0.06,1.88,0.11,0.18
0.07,1.96,0.11,0.08
0.05,1.76,0.13,0.12
0.05,1.51,0.12,0.2
0.07,1.71,0.07,0.22
0.07,1.68,0.14,0.12
0.04,1.81,0.14,0.14
0.05,1.6,0.14,0.13
0.03,2.04,0.07,0.13
