bubble,insertion,merge,quick
9846,306,1874,4874
6313,310,1966,2521
5404,234,1533,2987
9501,303,1874,2233
9766,190,1845,1531
8008,321,1533,1908
8669,337,1626,3478
7541,244,1874,4874
9603,194,1966,3032
6831,211,2138,4874
9740,268,2593,1493
8976,276,2501,2002
8471,238,1845,1961
9081,240,2793,1908
9393,207,1845,1531
9017,292,2501,2002
5483,257,2593,1431
6750,280,2208,1493
7612,207,3928,2048
8703,266,1999,3032
9187,223,2208,1124
8771,246,2208,1493
9542,215,3928,2048
8231,233,2751,1850
6086,240,3040,2338
8736,246,2425,2166
6106,225,2103,2526
9254,237,3280,2414
9611,241,2425,2166
8180,204,2269,2526
2761,250,2751,1850
9889,315,3856,2338
7561,269,2388,1914
9818,247,1736,1449
3487,306,2882,2427
6628,300,1540,2166
7323,279,2882,2427
8510,239,2407,1705
9152,233,2751,1850
9658,216,2388,1914
8755,210,1653,2564
4941,218,2615,4198
7918,201,2615,4198
9538,357,2063,2052
9107,284,2269,2612
5884,207,3280,1447
9167,204,3280,2414
8015,314,2063,1755
5888,227,2512,2239
9890,258,3960,2165
9771,249,3491,1663
9603,285,2211,2706
9123,296,2262,1447
9896,213,2211,2706
8992,271,3960,2165
7681,296,3491,3953
6114,273,4318,1635
5271,328,3657,3953
9988,262,2586,3286
9112,254,2262,3238
9322,289,3631,2087
9160,259,2262,3238
9352,243,2748,3286
9288,344,4318,1635
8081,254,1236,2031
9137,249,1236,2031
8992,179,4239,1389
8149,277,1236,2031
8396,231,2211,2165
7243,305,4318,2596
9693,237,3015,2596
9886,237,4239,1705
9841,242,1258,2553
8745,292,5796,1484
8839,233,3161,1835
6334,248,3040,1964
4953,241,4493,1481
7224,437,3161,1853
9490,238,2345,1249
5266,243,1258,2553
9882,248,2269,1484
9196,277,1832,2020
5002,192,1993,2028
9870,243,2345,1249
8310,277,1993,2028
9126,244,1832,2020
9676,251,5796,2569
7030,340,1999,3032
4673,290,3345,5043
6789,220,3161,1835
9746,240,4493,1481
9670,330,4493,1531
5274,220,1999,5043
9982,330,4493,1531
8150,239,1999,5043
9345,189,3345,5043
9908,240,4493,1481
5386,220,3161,1835
9947,340,1999,3032
8109,277,1993,2028
6432,260,5796,2569
3971,244,1832,2020
9582,277,1832,2020
9034,243,2345,1249
5541,192,1993,2028
9478,238,2345,1249
9902,437,3161,1853
9776,241,4493,1481
5096,248,2269,1484
4719,329,1258,2553
5579,292,5796,1484
8429,242,1258,2553
9247,248,3040,1964
9807,233,3161,1835
9329,211,4239,1705
7778,226,3015,2596
7576,305,3015,2596
8068,250,2211,2165
9574,277,1236,2031
9858,179,4239,1389
9884,249,1236,2031
8855,230,1236,2031
9818,259,2262,3238
9493,289,3631,2087
5557,344,4318,1635
9992,243,2748,1389
8851,262,2586,3286
8089,328,3657,3953
5420,209,4318,1635
8542,254,2262,3238
9020,213,2211,2706
8890,296,3491,3953
9595,271,3960,2165
9740,249,3491,1663
9829,258,3960,2165
6753,296,2262,1447
7753,255,2211,2706
6050,204,3280,2414
8808,237,2512,2239
9082,314,2063,2052
7638,254,2063,2052
9389,207,3280,1447
9526,284,2269,2612
7853,201,2615,4198
8590,465,2615,4198
7839,210,1653,2564
9459,279,2882,2427
8035,216,2388,1914
4158,233,2751,1850
9903,239,2407,1705
9297,247,1736,1449
7993,269,1919,1914
9748,300,1540,2166
8429,306,2882,2427
8415,182,2269,2526
7648,241,2425,2166
8655,237,3280,2414
4260,315,3856,2338
9875,250,2751,1850
9650,285,3040,2338
8133,233,2751,1850
8460,225,2103,2526
9747,249,2425,2166
8706,215,3928,2048
9386,246,2208,1493
9856,223,2208,1124
8367,252,1999,3032
9306,207,3928,2048
5348,280,2208,1493
9142,224,1845,1531
6980,227,2793,1908
7832,257,2593,1431
9602,292,2501,2002
8862,276,2501,2002
9892,268,2593,1493
9973,211,2138,4874
5390,238,1845,1961
9248,337,1626,3478
9040,238,1533,1908
9667,194,1966,2521
9237,244,1874,4874
7575,234,1966,2521
9689,306,1874,4874
9372,190,1845,1531
9385,212,1626,2233
9894,234,1533,2987
9627,283,1874,4874
7639,310,1966,2521
6943,299,3928,2048
4896,321,1533,1908
7625,337,1626,3478
9673,234,1533,2987
7827,303,1874,2233
5370,306,1874,4874
9737,234,1966,2521
9487,292,2501,1304
7420,262,2593,1431
3687,225,1626,3478
9117,224,1845,1531
6654,238,1845,1961
8609,207,2593,1493
8333,249,1966,2521
8492,276,2501,2002
9137,287,2208,1493
8989,215,3928,2048
9304,207,3928,2048
9782,276,2208,1124
9161,241,1874,2233
9122,250,2751,1850
8401,271,3856,2338
8358,230,2425,2166
8924,204,2269,2526
5327,246,2425,2166
3968,225,2103,2526
8962,230,2407,1705
6473,238,2751,1850
8695,285,3040,2338
5751,301,1919,1914
9661,205,2407,1705
8997,319,2388,1914
9681,280,3856,2338
9590,275,2882,2427
7132,306,2882,2427
5901,189,2103,2526
8162,269,1919,1914
9964,267,2407,1449
8769,201,2615,4198
4143,248,2063,2052
5123,218,2615,4198
7724,357,2063,2052
9100,204,3280,2414
8041,329,2425,2553
8947,258,3280,1447
8628,254,2063,2052
9610,222,3960,2165
6082,250,3491,3953
9753,357,2748,1389
8821,213,2211,2706
9568,285,2211,2706
9475,214,3960,2165
4105,266,3491,1663
9916,243,2748,3286
6440,273,4318,1635
6706,227,2262,3238
9563,254,2262,3238
7714,209,1441,1635
7032,281,3960,2413
9973,172,2615,4198
9731,262,2586,3286
3690,256,1236,2031
8898,232,4318,1635
7769,254,1236,2031
6220,226,3015,2596
9239,237,4239,1705
9772,198,4239,1389
9801,279,3491,1663
8360,237,3015,2596
9188,329,1258,2553
8261,310,5796,1484
8932,437,3161,1853
