bubble,insertion,merge,quick
65,12,15,24
65,12,15,24
63,11,18,22
142,13,15,25
63,11,18,22
65,11,18,28
142,13,15,24
98,12,14,19
98,12,14,24
127,12,18,24
110,14,22,20
73,15,15,29
110,15,22,20
47,19,17,25
104,19,17,25
98,17,14,19
98,17,16,19
81,19,17,25
81,19,17,22
65,17,16,19
72,14,22,20
85,15,18,22
72,14,18,25
72,14,22,25
85,15,18,19
73,14,18,22
73,14,18,22
73,14,17,20
138,12,17,22
103,14,17,20
103,14,17,20
138,12,17,22
103,14,17,20
138,12,17,22
138,12,17,22
103,14,17,20
73,14,17,20
73,14,18,22
73,14,18,22
72,14,22,25
85,15,18,19
85,15,18,22
72,14,18,25
72,14,22,25
65,17,16,19
81,19,17,22
81,19,17,25
98,17,16,19
98,17,14,19
104,19,19,25
47,19,17,25
110,15,22,20
73,15,15,29
110,14,22,20
127,12,18,24
98,12,14,24
98,12,14,19
65,11,18,28
142,13,15,24
79,11,20,25
142,13,15,25
63,11,18,22
63,11,18,22
65,12,15,24
65,12,15,24
65,12,15,24
65,12,15,24
65,13,15,24
142,13,15,24
65,11,18,28
63,11,18,28
142,13,15,25
78,11,20,25
98,12,14,24
98,12,14,19
47,19,17,25
110,15,22,29
73,15,15,29
104,19,17,25
73,15,15,29
47,19,17,25
98,17,16,19
98,17,14,19
81,19,17,22
81,19,17,25
81,15,18,22
98,12,14,19
85,15,18,19
72,14,22,25
72,14,18,25
85,15,18,22
73,14,18,20
73,14,18,22
138,12,17,22
138,12,17,22
103,14,17,20
103,14,17,20
138,12,17,22
103,14,17,20
138,12,17,22
138,12,17,22
103,14,17,20
138,12,17,22
73,14,18,22
73,14,18,20
72,14,18,25
85,15,18,22
85,15,18,19
98,12,14,19
72,14,22,25
81,15,18,22
81,19,17,25
81,19,17,22
98,17,14,19
98,17,16,19
47,19,17,25
73,15,15,29
104,19,17,25
73,15,15,29
110,15,22,29
47,19,17,25
98,12,14,24
98,12,14,24
63,11,18,22
79,11,20,25
142,13,15,25
142,13,15,24
65,11,18,28
65,13,15,24
65,12,15,24
65,12,15,24
65,12,15,22
