bubble,insertion,merge,quick
2.9,0.22,0.37,0.59
2.64,0.26,0.37,0.59
2.18,0.27,0.37,0.58
4.64,0.31,0.33,0.67
3.36,0.26,0.33,0.67
4.38,0.28,0.41,0.59
2.69,0.24,0.33,0.67
2.36,0.24,0.36,0.52
4.18,0.28,0.36,0.52
4.59,0.27,0.36,0.52
3.49,0.24,0.35,0.52
3.82,0.25,0.35,0.52
3.06,0.24,0.36,0.58
2.86,0.3,0.36,0.51
3.96,0.29,0.36,0.58
3.55,0.24,0.4,0.47
2.9,0.23,0.37,0.54
5.71,0.27,0.4,0.47
4.67,0.31,0.35,0.58
3.75,0.23,0.35,0.54
2.62,0.23,0.37,0.77
4.13,0.27,0.37,0.58
3.38,0.29,0.35,0.54
2.93,0.29,0.35,0.54
4.6,0.23,0.37,0.77
2.69,0.26,0.37,0.58
4.16,0.31,0.35,0.58
4.18,0.23,0.35,0.54
3.78,0.27,0.4,0.47
2.91,0.23,0.37,0.54
4.28,0.24,0.4,0.47
5.85,0.29,0.36,0.58
2.42,0.3,0.36,0.51
3.86,0.24,0.36,0.58
3.22,0.25,0.35,0.52
2.97,0.25,0.35,0.52
2.95,0.27,0.36,0.52
4.13,0.28,0.36,0.52
3.44,0.24,0.36,0.52
2.61,0.28,0.41,0.59
3.85,0.24,0.33,0.67
2.93,0.26,0.33,0.67
2.56,0.26,0.37,0.59
2.78,0.31,0.33,0.67
3.27,0.27,0.37,0.58
3.7,0.23,0.33,0.58
3.51,0.22,0.37,0.59
2.61,0.28,0.55,0.55
4.5,0.27,0.37,0.58
4.22,0.28,0.55,0.55
3.29,0.24,0.44,0.57
2.49,0.29,0.44,0.57
1.99,0.24,0.55,0.55
5.03,0.25,0.37,0.58
2.98,0.23,0.55,0.55
3.89,0.29,0.44,0.57
3.23,0.23,0.44,0.56
5.83,0.27,0.55,0.55
5.35,0.26,0.55,0.57
2.5,0.22,0.41,0.63
2.98,0.22,0.33,0.79
4.78,0.31,0.33,0.67
3.47,0.23,0.37,0.59
2.95,0.21,0.33,0.58
2.52,0.27,0.58,0.67
3.57,0.23,0.37,0.58
3.18,0.28,0.41,0.59
3.17,0.27,0.36,0.47
4.88,0.24,0.36,0.52
4.37,0.24,0.37,0.52
4.15,0.24,0.36,0.58
2.54,0.22,0.49,0.51
3.18,0.24,0.35,0.52
3.86,0.32,0.35,0.52
2.62,0.39,0.35,0.67
2.53,0.31,0.37,0.54
3.53,0.26,0.4,0.47
2.62,0.22,0.4,0.47
3.27,0.27,0.36,0.58
3.11,0.23,0.35,0.54
4.03,0.23,0.35,0.54
1.98,0.3,0.35,0.58
2.4,0.27,0.37,0.58
2.54,0.25,0.35,0.77
3.19,0.27,0.37,0.58
3.29,0.23,0.37,0.77
2.53,0.23,0.35,0.54
2.89,0.3,0.35,0.58
3.49,0.23,0.35,0.54
3.56,0.25,0.36,0.58
2.87,0.22,0.4,0.47
2.79,0.26,0.4,0.47
3.4,0.31,0.37,0.54
3.18,0.32,0.35,0.52
3.68,0.24,0.35,0.67
3.26,0.24,0.35,0.52
3.08,0.22,0.49,0.51
3.49,0.24,0.36,0.58
3.73,0.24,0.37,0.52
3.78,0.24,0.36,0.52
2.52,0.27,0.36,0.47
5.65,0.23,0.33,0.58
2.93,0.28,0.41,0.59
2.58,0.23,0.37,0.59
3.78,0.27,0.58,0.67
3.85,0.23,0.33,0.58
5.24,0.31,0.33,0.67
6.05,0.3,0.41,0.63
9.22,0.22,0.33,0.67
2.91,0.3,0.55,0.57
2.86,0.23,0.44,0.57
5.59,0.27,0.55,0.55
2.69,0.23,0.55,0.55
2.23,0.25,0.44,0.57
9.57,0.26,0.37,0.58
6.11,0.28,0.44,0.56
3.11,0.28,0.55,0.55
3.04,0.23,0.44,0.56
3.41,0.29,0.44,0.57
3.77,0.23,0.55,0.55
4.49,0.27,0.33,0.53
2.65,0.24,0.33,0.67
3.19,0.26,0.33,0.79
4.09,0.26,0.41,0.59
3.75,0.23,0.37,0.58
4.33,0.21,0.33,0.58
2.58,0.23,0.37,0.54
2.31,0.24,0.36,0.52
3.74,0.26,0.36,0.47
3.99,0.27,0.35,0.54
4.32,0.26,0.31,0.79
4.06,0.22,0.49,0.51
2.87,0.24,0.36,0.58
4.16,0.25,0.35,0.52
4.32,0.26,0.35,0.52
2.79,0.24,0.35,0.52
2.83,0.23,0.4,0.47
2.53,0.26,0.4,0.47
2.67,0.23,0.37,0.69
3.74,0.23,0.37,0.77
3.69,0.27,0.37,0.58
3.17,0.3,0.35,0.54
3.61,0.25,0.35,0.54
4.04,0.26,0.37,0.58
2.7,0.26,0.37,0.58
4.3,0.3,0.35,0.54
3.34,0.25,0.35,0.54
2.5,0.23,0.37,0.77
3.21,0.27,0.37,0.58
4.42,0.23,0.37,0.69
2.14,0.26,0.4,0.47
3.71,0.23,0.4,0.47
4.03,0.24,0.35,0.52
2.91,0.26,0.35,0.52
2.99,0.31,0.35,0.52
2.46,0.29,0.36,0.58
4.11,0.22,0.49,0.51
4.97,0.26,0.31,0.79
3.14,0.26,0.36,0.47
6.87,0.27,0.35,0.54
2.19,0.27,0.36,0.52
7.17,0.21,0.33,0.58
5.76,0.23,0.37,0.54
8.01,0.28,0.41,0.59
6.09,0.23,0.37,0.58
3.38,0.26,0.33,0.79
5.15,0.24,0.33,0.67
4.81,0.27,0.33,0.53
2.35,0.29,0.44,0.57
3.3,0.23,0.55,0.55
2.34,0.28,0.55,0.55
3.0,0.23,0.44,0.56
2.89,0.28,0.44,0.56
2.87,0.25,0.71,0.53
4.04,0.28,0.35,0.54
2.69,0.27,0.48,0.47
3.4,0.27,0.71,0.53
2.33,0.29,0.37,0.58
2.5,0.26,0.31,0.57
4.48,0.26,0.48,0.55
2.76,0.24,0.58,0.51
3.45,0.25,0.48,0.55
3.68,0.23,0.31,0.57
2.58,0.25,0.49,0.63
5.15,0.27,0.33,0.51
2.99,0.24,0.33,0.51
2.43,0.24,0.35,0.67
4.42,0.26,0.42,0.58
2.98,0.32,0.36,0.47
3.81,0.27,0.42,0.47
4.17,0.26,0.43,0.55
5.53,0.41,0.4,0.52
3.21,0.28,0.43,0.52
3.16,0.24,0.33,0.54
6.11,0.28,0.4,0.54
2.87,0.3,0.33,0.54
2.63,0.27,0.42,0.53
3.68,0.26,0.38,0.4
2.78,0.33,0.38,0.4
2.81,0.25,0.42,0.58
2.74,0.29,0.4,0.53
3.43,0.28,0.35,0.54
3.19,0.28,0.35,0.54
3.56,0.29,0.4,0.53
3.28,0.33,0.38,0.4
3.29,0.25,0.42,0.58
3.22,0.3,0.42,0.53
3.22,0.27,0.38,0.4
3.95,0.3,0.33,0.54
3.66,0.28,0.4,0.54
3.07,0.24,0.33,0.54
2.89,0.28,0.43,0.52
3.07,0.41,0.4,0.52
3.23,0.23,0.43,0.52
2.86,0.27,0.42,0.47
4.01,0.32,0.36,0.47
2.43,0.26,0.42,0.58
3.24,0.24,0.33,0.51
3.56,0.24,0.35,0.67
1.83,0.26,0.49,0.63
4.1,0.27,0.42,0.51
4.45,0.24,0.48,0.55
4.69,0.25,0.31,0.57
4.6,0.26,0.31,0.57
3.37,0.24,0.58,0.51
2.25,0.26,0.48,0.55
3.46,0.29,0.37,0.58
2.25,0.27,0.48,0.47
3.62,0.27,0.71,0.53
2.63,0.26,0.71,0.53
4.87,0.28,0.35,0.54
4.07,0.27,0.46,0.53
3.38,0.27,0.35,0.54
4.21,0.22,0.35,0.54
3.56,0.25,0.71,0.53
2.82,0.27,0.48,0.56
2.82,0.23,0.46,0.58
3.26,0.23,0.31,0.57
3.47,0.24,0.48,0.55
2.6,0.28,0.48,0.55
3.27,0.25,0.31,0.57
2.56,0.22,0.48,0.53
4.58,0.24,0.35,0.51
2.98,0.27,0.33,0.51
3.89,0.29,0.42,0.51
3.66,0.28,0.42,0.47
2.85,0.32,0.42,0.47
2.79,0.29,0.43,0.52
4.3,0.41,0.4,0.52
3.01,0.28,0.4,0.57
7.34,0.3,0.4,0.54
4.29,0.27,0.4,0.54
4.4,0.24,0.42,0.58
3.62,0.29,0.38,0.4
4.1,0.27,0.38,0.4
3.89,0.27,0.42,0.53
3.17,0.26,0.38,0.4
5.44,0.26,0.38,0.4
3.39,0.27,0.38,0.4
4.8,0.27,0.42,0.53
3.44,0.24,0.42,0.58
4.58,0.33,0.38,0.4
3.77,0.27,0.4,0.54
3.53,0.3,0.4,0.54
3.18,0.28,0.4,0.57
4.5,0.41,0.4,0.52
2.91,0.29,0.43,0.52
2.48,0.32,0.36,0.47
3.28,0.28,0.42,0.47
3.56,0.29,0.42,0.51
3.65,0.24,0.35,0.67
2.83,0.24,0.33,0.51
4.78,0.22,0.48,0.53
2.58,0.26,0.48,0.55
4.64,0.25,0.31,0.57
3.7,0.23,0.31,0.57
4.36,0.24,0.48,0.55
3.01,0.23,0.46,0.58
3.75,0.27,0.48,0.56
3.42,0.22,0.35,0.54
3.79,0.25,0.71,0.53
6.43,0.31,0.46,0.53
3.13,0.27,0.35,0.47
3.06,0.25,0.48,0.47
3.95,0.28,0.48,0.47
3.27,0.27,0.71,0.53
3.92,0.26,0.71,0.53
2.81,0.28,0.35,0.54
3.4,0.25,0.46,0.58
2.01,0.25,0.33,0.51
2.65,0.25,0.35,0.51
5.19,0.28,0.48,0.55
2.8,0.26,0.42,0.58
3.09,0.24,0.48,0.55
2.79,0.24,0.49,0.57
3.66,0.26,0.31,0.57
2.85,0.28,0.48,0.55
3.35,0.28,0.42,0.58
4.67,0.22,0.36,0.47
2.97,0.34,0.4,0.57
3.79,0.28,0.43,0.52
5.96,0.27,0.43,0.52
3.22,0.26,0.33,0.54
3.47,0.24,0.4,0.54
3.58,0.22,0.38,0.69
3.48,0.29,0.38,0.4
2.25,0.25,0.42,0.58
3.07,0.3,0.42,0.58
2.79,0.26,0.38,0.4
2.68,0.3,0.42,0.58
4.75,0.26,0.38,0.4
4.09,0.26,0.38,0.4
3.82,0.25,0.42,0.58
3.64,0.22,0.38,0.69
3.21,0.24,0.4,0.54
2.77,0.26,0.33,0.54
2.71,0.27,0.43,0.52
2.87,0.28,0.43,0.52
3.29,0.21,0.4,0.57
4.51,0.22,0.36,0.47
3.08,0.29,0.42,0.58
2.57,0.26,0.31,0.79
2.92,0.26,0.48,0.55
2.81,0.24,0.48,0.55
3.21,0.24,0.31,0.57
2.54,0.26,0.42,0.58
4.25,0.28,0.48,0.55
2.27,0.24,0.33,0.51
1.96,0.25,0.35,0.51
3.54,0.25,0.42,0.58
4.83,0.26,0.71,0.53
2.55,0.28,0.35,0.54
3.78,0.28,0.48,0.47
3.49,0.28,0.71,0.53
6.02,0.25,0.48,0.47
2.87,0.26,0.71,0.53
2.42,0.22,0.35,0.54
3.05,0.25,0.71,0.53
3.82,0.28,0.71,0.53
3.11,0.28,0.48,0.47
4.55,0.29,0.42,0.51
2.0,0.22,0.49,0.57
3.27,0.25,0.35,0.51
4.2,0.25,0.33,0.51
2.91,0.28,0.48,0.55
5.08,0.26,0.31,0.79
2.01,0.23,0.31,0.57
3.08,0.24,0.48,0.55
4.03,0.25,0.58,0.51
2.6,0.22,0.36,0.47
3.08,0.29,0.43,0.52
2.32,0.28,0.42,0.58
4.04,0.25,0.42,0.58
6.7,0.27,0.43,0.52
3.31,0.26,0.43,0.52
6.27,0.27,0.4,0.54
4.66,0.26,0.33,0.54
3.53,0.29,0.33,0.51
2.43,0.24,0.4,0.53
2.95,0.26,0.35,0.4
4.05,0.25,0.42,0.58
2.86,0.24,0.42,0.58
3.76,0.29,0.38,0.4
4.26,0.26,0.35,0.54
5.22,0.26,0.35,0.54
2.39,0.24,0.42,0.58
4.25,0.29,0.38,0.4
2.84,0.26,0.35,0.4
2.81,0.3,0.42,0.58
2.57,0.24,0.4,0.53
3.33,0.29,0.33,0.51
2.56,0.26,0.33,0.54
4.54,0.27,0.4,0.54
3.52,0.26,0.43,0.52
5.44,0.27,0.4,0.52
8.03,0.29,0.42,0.58
2.86,0.28,0.42,0.47
4.51,0.29,0.43,0.52
4.46,0.22,0.36,0.47
3.58,0.24,0.31,0.57
3.46,0.25,0.58,0.51
2.65,0.24,0.48,0.55
4.2,0.28,0.48,0.55
4.45,0.26,0.31,0.79
2.74,0.25,0.49,0.63
2.23,0.25,0.35,0.51
3.96,0.25,0.33,0.51
2.99,0.29,0.42,0.51
4.65,0.28,0.71,0.53
4.19,0.28,0.48,0.47
3.33,0.22,0.35,0.54
3.89,0.26,0.71,0.53
8.91,0.26,0.71,0.53
4.3,0.26,0.37,0.58
3.2,0.24,0.48,0.47
4.0,0.31,0.48,0.47
3.3,0.33,0.71,0.53
2.48,0.26,0.71,0.53
3.16,0.23,0.46,0.53
3.05,0.24,0.46,0.58
3.37,0.22,0.49,0.57
3.33,0.28,0.48,0.53
3.81,0.31,0.58,0.51
5.78,0.28,0.48,0.55
3.41,0.25,0.49,0.63
7.63,0.24,0.49,0.57
2.98,0.24,0.58,0.51
3.09,0.25,0.58,0.51
3.62,0.29,0.42,0.58
2.71,0.23,0.43,0.55
2.6,0.24,0.43,0.52
3.06,0.29,0.42,0.58
3.19,0.25,0.42,0.58
4.09,0.21,0.4,0.57
5.3,0.24,0.4,0.57
2.86,0.24,0.4,0.47
2.9,0.27,0.33,0.54
3.99,0.23,0.33,0.51
4.32,0.21,0.4,0.53
2.69,0.27,0.38,0.69
1.97,0.24,0.38,0.69
3.87,0.26,0.42,0.53
2.95,0.25,0.42,0.58
3.2,0.29,0.35,0.54
2.89,0.26,0.35,0.54
2.27,0.26,0.35,0.54
3.67,0.29,0.35,0.54
3.24,0.25,0.42,0.58
4.33,0.24,0.38,0.69
4.49,0.26,0.42,0.53
3.93,0.21,0.4,0.53
3.76,0.27,0.38,0.69
3.05,0.23,0.33,0.51
4.65,0.29,0.33,0.51
2.71,0.24,0.4,0.54
4.1,0.24,0.4,0.57
3.53,0.21,0.4,0.57
5.22,0.25,0.42,0.58
2.42,0.26,0.42,0.58
8.7,0.24,0.43,0.52
4.33,0.25,0.43,0.55
3.39,0.29,0.42,0.58
3.57,0.25,0.58,0.51
3.56,0.24,0.49,0.57
3.9,0.24,0.58,0.51
3.31,0.28,0.48,0.55
3.97,0.25,0.49,0.63
3.21,0.22,0.49,0.57
4.27,0.25,0.35,0.51
4.73,0.28,0.48,0.53
2.76,0.24,0.46,0.58
2.21,0.23,0.46,0.53
2.99,0.28,0.71,0.53
3.04,0.31,0.48,0.47
3.41,0.33,0.71,0.53
6.48,0.26,0.37,0.58
3.11,0.25,0.48,0.47
7.43,0.26,0.71,0.53
3.54,0.31,0.48,0.47
2.71,0.24,0.48,0.47
2.84,0.29,0.37,0.58
3.13,0.24,0.48,0.47
2.75,0.24,0.46,0.58
3.63,0.31,0.46,0.53
2.55,0.25,0.49,0.63
2.8,0.27,0.48,0.55
4.36,0.27,0.33,0.53
2.45,0.33,0.33,0.51
3.29,0.22,0.49,0.57
3.66,0.24,0.48,0.55
2.9,0.25,0.58,0.51
3.47,0.24,0.58,0.51
4.32,0.24,0.43,0.52
3.55,0.23,0.43,0.55
4.74,0.25,0.42,0.58
5.74,0.29,0.42,0.58
2.83,0.24,0.4,0.57
2.39,0.21,0.4,0.57
3.02,0.26,0.43,0.52
2.94,0.23,0.33,0.51
3.37,0.27,0.33,0.54
2.96,0.24,0.4,0.53
3.76,0.24,0.38,0.69
3.72,0.22,0.38,0.69
2.55,0.24,0.4,0.53
3.19,0.26,0.35,0.4
2.88,0.26,0.35,0.54
5.16,0.29,0.35,0.54
7.26,0.29,0.35,0.54
3.81,0.26,0.35,0.54
2.93,0.26,0.35,0.4
5.58,0.22,0.38,0.69
3.51,0.21,0.4,0.53
5.47,0.26,0.42,0.53
5.04,0.24,0.38,0.69
3.56,0.27,0.33,0.54
4.67,0.29,0.33,0.51
3.87,0.26,0.43,0.52
2.65,0.29,0.4,0.57
4.5,0.24,0.4,0.57
3.63,0.29,0.42,0.58
4.87,0.25,0.42,0.58
3.14,0.23,0.43,0.55
2.54,0.24,0.43,0.52
3.62,0.24,0.58,0.51
2.56,0.29,0.58,0.51
4.94,0.28,0.48,0.55
3.63,0.25,0.33,0.51
4.08,0.27,0.33,0.53
2.33,0.22,0.49,0.57
4.32,0.25,0.49,0.63
4.89,0.27,0.48,0.53
6.77,0.23,0.46,0.53
3.98,0.24,0.46,0.58
4.01,0.24,0.48,0.47
2.04,0.24,0.48,0.47
2.61,0.26,0.37,0.58
3.75,0.26,0.71,0.53
4.14,0.25,0.48,0.47
4.91,0.28,0.35,0.54
2.64,0.31,0.48,0.47
3.27,0.33,0.71,0.58
3.24,0.29,0.37,0.58
3.09,0.24,0.48,0.47
4.56,0.25,0.46,0.58
3.74,0.23,0.46,0.58
3.38,0.29,0.58,0.51
4.93,0.26,0.49,0.51
2.63,0.25,0.43,0.55
3.65,0.31,0.58,0.51
4.86,0.22,0.48,0.53
5.69,0.27,0.33,0.51
4.05,0.26,0.49,0.63
3.85,0.24,0.49,0.57
4.47,0.28,0.48,0.53
4.13,0.25,0.42,0.58
4.75,0.26,0.42,0.58
3.04,0.23,0.43,0.52
3.15,0.26,0.43,0.55
3.58,0.24,0.4,0.57
5.56,0.24,0.4,0.57
3.31,0.28,0.4,0.57
4.14,0.23,0.33,0.51
3.35,0.24,0.33,0.54
7.68,0.33,0.38,0.4
3.18,0.24,0.38,0.69
2.76,0.24,0.4,0.53
2.27,0.21,0.4,0.53
2.34,0.27,0.38,0.4
3.37,0.26,0.35,0.54
4.05,0.27,0.35,0.54
4.1,0.27,0.35,0.54
3.36,0.26,0.35,0.54
4.88,0.21,0.4,0.53
3.01,0.27,0.38,0.4
3.02,0.24,0.38,0.69
2.67,0.29,0.4,0.53
3.87,0.27,0.38,0.4
3.06,0.24,0.33,0.54
2.59,0.33,0.33,0.51
3.5,0.29,0.4,0.57
3.11,0.24,0.4,0.57
4.29,0.24,0.4,0.57
1.95,0.26,0.43,0.55
3.84,0.23,0.43,0.52
2.86,0.26,0.42,0.58
2.97,0.25,0.42,0.58
3.45,0.24,0.49,0.57
3.44,0.28,0.48,0.53
2.98,0.27,0.33,0.51
2.8,0.22,0.48,0.53
2.35,0.26,0.49,0.63
3.53,0.31,0.58,0.51
3.22,0.25,0.43,0.55
3.51,0.29,0.58,0.51
3.62,0.23,0.46,0.58
3.73,0.25,0.46,0.58
3.96,0.29,0.37,0.58
2.33,0.24,0.48,0.47
4.41,0.27,0.48,0.47
3.06,0.33,0.71,0.53
4.48,0.28,0.35,0.54
3.0,0.31,0.46,0.53
2.53,0.24,0.48,0.47
3.19,0.29,0.37,0.58
2.77,0.29,0.37,0.58
2.37,0.27,0.48,0.47
6.32,0.23,0.46,0.58
3.56,0.25,0.46,0.58
3.24,0.31,0.58,0.51
3.35,0.25,0.31,0.57
2.06,0.29,0.58,0.51
3.06,0.22,0.48,0.53
4.26,0.24,0.49,0.57
3.9,0.26,0.49,0.63
4.66,0.27,0.48,0.53
2.22,0.29,0.42,0.58
2.82,0.25,0.42,0.58
3.38,0.23,0.43,0.55
6.45,0.27,0.42,0.47
1.89,0.23,0.43,0.52
5.99,0.29,0.4,0.57
2.23,0.28,0.4,0.57
3.82,0.27,0.33,0.54
2.78,0.33,0.33,0.51
2.72,0.28,0.4,0.54
2.83,0.26,0.42,0.53
2.87,0.26,0.38,0.4
3.25,0.29,0.4,0.53
3.34,0.24,0.4,0.53
4.62,0.24,0.38,0.69
2.8,0.27,0.35,0.54
2.8,0.26,0.35,0.4
5.64,0.26,0.35,0.4
3.1,0.27,0.35,0.54
3.84,0.24,0.4,0.53
4.13,0.24,0.38,0.69
3.75,0.26,0.38,0.4
2.57,0.29,0.4,0.53
3.27,0.27,0.42,0.53
5.52,0.28,0.4,0.54
2.13,0.33,0.33,0.51
2.57,0.24,0.33,0.54
3.56,0.28,0.4,0.57
5.34,0.29,0.4,0.57
3.03,0.23,0.43,0.52
5.63,0.27,0.42,0.47
2.53,0.26,0.43,0.55
3.66,0.25,0.42,0.58
2.93,0.26,0.42,0.58
3.54,0.26,0.49,0.63
3.25,0.27,0.48,0.53
2.04,0.28,0.48,0.53
4.62,0.24,0.49,0.57
3.94,0.25,0.31,0.57
5.97,0.29,0.58,0.51
2.59,0.31,0.58,0.51
2.56,0.25,0.46,0.58
2.61,0.23,0.46,0.58
2.87,0.29,0.37,0.58
2.32,0.27,0.48,0.47
2.32,0.24,0.48,0.47
6.1,0.29,0.37,0.58
2.7,0.31,0.46,0.53
3.42,0.24,0.48,0.56
2.51,0.23,0.37,0.58
2.03,0.25,0.37,0.58
3.89,0.28,0.44,0.56
4.12,0.25,0.44,0.57
3.3,0.3,0.55,0.57
4.88,0.26,0.55,0.55
2.84,0.25,0.33,0.58
3.17,0.22,0.41,0.63
2.94,0.3,0.41,0.59
3.41,0.26,0.33,0.53
3.25,0.27,0.58,0.67
2.46,0.21,0.33,0.58
4.15,0.27,0.33,0.67
3.97,0.25,0.37,0.54
2.27,0.27,0.35,0.54
4.12,0.28,0.37,0.52
3.22,0.26,0.33,0.79
3.31,0.26,0.31,0.79
3.34,0.25,0.37,0.52
2.77,0.31,0.35,0.52
5.44,0.26,0.49,0.51
3.11,0.34,0.4,0.57
5.17,0.26,0.35,0.52
3.61,0.39,0.35,0.67
3.44,0.23,0.37,0.54
2.54,0.28,0.37,0.54
3.64,0.27,0.36,0.58
3.48,0.25,0.36,0.58
3.46,0.29,0.37,0.69
4.18,0.23,0.35,0.54
3.5,0.33,0.4,0.54
4.73,0.29,0.37,0.58
2.63,0.22,0.37,0.58
3.6,0.25,0.37,0.58
5.21,0.26,0.37,0.77
3.84,0.26,0.37,0.77
5.63,0.25,0.37,0.58
2.93,0.22,0.37,0.58
3.24,0.33,0.4,0.53
3.66,0.29,0.37,0.58
3.33,0.23,0.37,0.69
3.15,0.23,0.35,0.54
3.73,0.25,0.36,0.58
2.63,0.23,0.36,0.58
3.69,0.28,0.37,0.54
5.05,0.23,0.37,0.54
5.86,0.39,0.35,0.67
3.2,0.26,0.35,0.52
2.87,0.34,0.4,0.57
3.04,0.26,0.49,0.51
3.89,0.26,0.35,0.52
2.65,0.26,0.31,0.79
2.78,0.25,0.37,0.52
2.68,0.24,0.37,0.52
3.78,0.28,0.33,0.79
8.15,0.23,0.35,0.54
4.73,0.25,0.37,0.54
2.5,0.25,0.33,0.67
4.51,0.21,0.33,0.58
3.31,0.27,0.58,0.67
4.25,0.3,0.41,0.63
3.77,0.26,0.33,0.53
3.14,0.25,0.33,0.58
3.7,0.22,0.41,0.63
3.18,0.26,0.55,0.55
3.35,0.3,0.55,0.57
3.18,0.25,0.44,0.57
3.1,0.25,0.37,0.58
5.1,0.28,0.44,0.56
3.45,0.24,0.48,0.56
2.96,0.23,0.37,0.58
5.03,0.28,0.44,0.56
3.95,0.23,0.37,0.58
2.44,0.26,0.37,0.58
3.37,0.24,0.48,0.56
3.09,0.28,0.55,0.55
4.02,0.26,0.55,0.55
4.26,0.3,0.55,0.57
3.13,0.26,0.33,0.53
2.3,0.3,0.41,0.63
3.56,0.22,0.41,0.63
3.77,0.25,0.33,0.53
3.75,0.26,0.33,0.79
2.12,0.27,0.58,0.67
5.76,0.28,0.37,0.54
5.73,0.27,0.58,0.67
3.03,0.23,0.35,0.54
3.28,0.27,0.37,0.54
4.08,0.26,0.36,0.47
3.37,0.25,0.37,0.52
3.64,0.26,0.31,0.79
3.17,0.26,0.31,0.79
2.78,0.28,0.37,0.52
2.27,0.34,0.4,0.57
4.08,0.31,0.35,0.52
2.36,0.28,0.35,0.67
3.86,0.28,0.35,0.54
2.75,0.23,0.4,0.47
2.91,0.23,0.37,0.54
3.01,0.25,0.4,0.58
3.09,0.27,0.36,0.58
5.27,0.23,0.37,0.58
3.58,0.24,0.4,0.53
6.43,0.21,0.35,0.54
3.7,0.29,0.37,0.69
3.75,0.25,0.35,0.77
3.61,0.26,0.37,0.77
3.06,0.26,0.37,0.58
3.73,0.26,0.37,0.58
4.49,0.26,0.37,0.77
2.78,0.25,0.35,0.77
2.78,0.21,0.35,0.54
6.14,0.29,0.37,0.69
3.29,0.23,0.37,0.58
2.51,0.24,0.4,0.53
3.22,0.27,0.36,0.58
3.73,0.28,0.4,0.47
3.76,0.23,0.37,0.54
3.26,0.23,0.4,0.47
3.55,0.25,0.35,0.54
4.13,0.39,0.35,0.67
3.22,0.31,0.35,0.52
2.64,0.27,0.4,0.57
4.42,0.26,0.31,0.79
2.51,0.28,0.37,0.54
3.23,0.24,0.37,0.52
2.91,0.23,0.31,0.79
6.27,0.25,0.37,0.54
2.8,0.26,0.36,0.47
7.0,0.23,0.35,0.54
3.12,0.28,0.37,0.54
2.67,0.27,0.58,0.67
3.37,0.27,0.58,0.67
5.41,0.22,0.41,0.63
2.8,0.26,0.33,0.79
2.99,0.27,0.33,0.53
3.9,0.27,0.33,0.53
2.48,0.3,0.41,0.63
2.72,0.27,0.55,0.57
2.15,0.26,0.55,0.57
3.06,0.28,0.55,0.55
2.64,0.26,0.37,0.58
2.74,0.24,0.48,0.56
2.41,0.28,0.44,0.56
5.88,0.25,0.37,0.58
2.5,0.26,0.37,0.55
4.15,0.23,0.37,0.58
3.24,0.26,0.44,0.56
3.49,0.25,0.48,0.56
2.36,0.23,0.37,0.58
6.78,0.26,0.55,0.55
4.87,0.25,0.44,0.57
5.78,0.22,0.37,0.59
5.07,0.25,0.33,0.67
4.33,0.24,0.58,0.51
3.21,0.26,0.41,0.59
4.2,0.26,0.33,0.53
4.43,0.26,0.33,0.67
3.81,0.23,0.33,0.53
2.36,0.25,0.41,0.63
2.67,0.23,0.31,0.79
3.16,0.25,0.37,0.52
4.41,0.31,0.37,0.54
