bubble,insertion,merge,quick
7,196,11,8
5,176,13,12
5,151,12,20
7,171,7,22
7,168,14,12
4,181,14,14
5,160,14,13
3,204,7,13
8,176,13,12
2,174,12,15
3,170,9,13
8,196,8,12
5,181,8,12
4,173,9,20
7,187,11,18
3,154,16,12
6,187,7,9
7,176,9,18
3,172,10,13
9,173,9,18
6,184,12,13
8,170,13,16
9,197,16,12
7,183,6,9
6,166,9,12
2,207,13,16
5,169,9,12
4,176,7,9
5,179,14,7
7,191,14,7
10,170,12,13
2,192,9,12
2,172,13,15
10,206,10,8
10,179,17,15
7,178,10,8
4,170,17,15
2,214,15,14
4,190,9,13
7,179,15,13
2,171,17,15
6,177,5,9
7,167,12,11
4,160,11,22
9,186,15,18
3,169,15,18
4,193,5,9
8,176,12,15
5,157,11,10
8,179,5,18
8,202,11,7
8,172,11,7
7,179,13,18
6,172,5,7
2,200,10,8
3,164,11,10
7,162,16,14
9,178,5,18
11,176,16,14
6,178,13,16
4,176,6,16
3,183,6,22
5,157,12,15
6,168,13,16
6,163,19,13
6,175,2,15
4,156,5,15
8,174,5,24
3,159,5,18
5,190,6,14
6,174,11,15
5,184,19,13
3,192,2,15
5,178,11,15
2,177,19,18
2,183,14,9
8,184,14,9
3,174,13,15
5,183,11,15
4,166,10,10
7,172,5,13
10,174,6,14
9,167,5,13
7,190,8,10
5,167,5,13
4,174,6,14
6,190,8,10
5,166,10,10
5,172,5,13
7,166,13,15
8,184,14,9
4,170,11,15
5,177,11,18
9,178,11,15
3,183,14,9
3,190,6,14
2,159,5,18
10,192,2,15
3,150,19,13
3,174,11,15
5,175,10,15
4,163,19,13
6,174,5,24
9,156,5,15
6,154,13,16
4,196,12,15
7,183,6,22
6,176,6,16
7,178,13,16
4,192,16,14
4,184,5,18
2,162,16,14
6,172,11,7
5,164,11,10
5,200,10,8
4,172,5,7
6,179,13,18
6,183,5,18
4,157,11,10
3,202,11,7
5,169,15,18
5,190,12,15
2,193,5,9
6,160,11,22
2,167,12,11
5,168,5,9
5,186,15,18
10,179,15,13
8,190,9,13
6,171,17,15
3,185,17,15
6,214,15,14
5,178,10,8
7,179,17,15
7,206,10,8
6,170,12,13
9,191,14,7
2,172,13,15
4,192,9,12
5,176,7,9
4,169,9,12
6,207,13,16
9,179,14,7
3,192,12,13
5,173,9,18
3,166,9,12
4,183,6,9
4,183,16,12
5,179,13,16
7,182,7,9
7,154,16,12
5,172,10,13
8,176,9,18
5,187,11,18
7,173,9,20
6,183,8,12
4,196,8,12
6,178,9,13
5,160,14,13
3,174,12,15
7,176,13,12
5,169,7,13
6,185,7,22
9,182,12,20
4,181,14,14
5,168,14,12
5,188,11,18
5,185,16,14
8,176,13,12
5,196,11,8
5,172,8,12
8,175,13,12
6,164,11,8
8,194,14,12
3,185,16,18
6,185,14,14
7,172,12,20
3,191,7,22
3,190,14,12
6,179,7,13
5,199,12,15
4,192,14,13
4,189,14,12
4,171,16,18
2,170,14,18
5,204,11,8
3,183,13,14
4,186,8,15
4,181,13,8
9,178,13,12
5,194,16,18
9,164,14,18
5,198,9,13
6,165,11,18
8,196,8,12
2,185,8,12
5,190,9,20
5,182,12,13
5,188,14,7
6,177,13,16
3,171,9,12
4,166,9,12
6,175,7,13
9,193,13,16
2,197,14,7
8,183,9,18
5,171,10,14
3,174,16,12
3,187,7,9
7,191,9,12
8,207,13,16
7,197,16,12
6,187,6,9
7,148,14,18
4,170,12,13
5,192,15,14
4,189,9,13
8,180,9,11
4,179,17,15
3,180,15,13
5,162,10,8
6,169,17,15
4,184,10,8
4,196,11,7
4,189,10,14
9,195,11,10
8,184,5,18
6,177,5,9
9,167,13,12
6,164,11,10
2,169,11,7
5,175,15,18
8,198,5,9
4,177,12,11
6,192,6,22
9,164,5,9
3,179,12,15
6,181,10,18
4,182,22,22
3,178,17,15
2,198,13,16
5,187,6,16
5,195,6,22
4,175,5,16
6,173,16,14
7,181,5,18
5,184,16,14
5,177,13,15
9,168,14,9
8,178,11,15
8,185,19,18
8,170,11,15
2,154,14,9
5,180,5,15
6,167,5,14
9,179,19,13
5,184,10,14
4,196,8,12
2,179,19,13
5,192,2,15
5,204,5,18
8,188,6,14
7,201,5,13
3,195,6,9
4,188,10,10
5,171,8,10
4,189,5,13
0,171,8,10
9,167,5,13
8,195,6,9
5,201,5,13
8,188,10,10
9,192,2,15
5,150,19,13
6,188,6,14
6,204,5,18
11,167,5,14
6,180,5,15
3,196,8,15
3,184,10,14
5,179,9,13
9,170,11,15
5,185,19,18
4,154,14,9
7,183,14,9
6,177,13,15
5,178,11,15
8,184,16,14
9,181,5,18
4,186,16,14
8,154,5,16
4,195,6,22
7,187,6,16
4,198,13,16
4,178,17,15
6,179,12,15
3,164,5,9
6,192,6,22
7,182,22,22
2,180,10,18
6,175,15,18
5,177,12,11
2,198,5,9
6,168,11,10
5,167,13,12
4,169,11,7
8,196,11,7
8,177,5,9
4,183,5,18
5,195,11,10
5,189,10,14
6,184,10,8
2,169,17,15
7,162,10,8
6,179,17,15
5,180,15,13
1,189,9,13
4,192,15,14
4,185,17,11
4,187,6,9
4,186,16,12
5,192,12,13
5,148,14,18
4,171,10,14
6,183,9,18
4,207,13,16
6,191,9,12
6,169,7,9
3,174,16,12
5,172,13,15
3,177,7,13
4,166,9,12
4,197,14,7
5,188,14,7
2,182,12,13
9,171,9,12
6,177,13,16
7,190,9,20
1,183,8,12
1,196,8,12
3,165,11,18
7,178,9,13
4,178,13,12
5,181,11,8
6,186,8,15
3,164,14,18
9,187,16,18
5,194,14,18
4,171,16,18
6,183,13,14
5,204,11,8
9,199,12,15
5,169,7,13
3,172,14,12
2,192,14,13
9,185,14,14
6,190,14,12
5,191,7,22
4,182,12,20
3,192,14,13
7,186,8,18
2,179,7,22
5,199,12,15
7,182,12,20
4,185,13,23
7,171,7,22
8,181,14,14
4,187,16,14
6,170,14,18
6,181,13,8
2,178,13,12
6,164,11,8
5,183,13,14
6,192,14,14
5,194,16,18
4,194,14,12
5,183,8,12
2,190,9,20
3,166,10,14
5,198,9,20
4,196,8,12
3,204,7,13
10,197,14,7
6,174,13,11
9,166,9,12
5,172,13,15
10,193,13,16
4,194,9,12
7,190,14,12
8,187,14,7
7,167,14,18
5,192,12,13
5,167,14,14
6,197,16,12
6,187,6,9
3,174,16,12
3,187,7,9
4,176,9,18
4,177,10,14
11,180,15,13
8,173,15,8
9,179,17,15
4,180,9,11
4,192,15,14
7,192,10,14
5,184,10,8
7,200,10,8
7,171,9,12
9,169,11,7
6,180,10,22
11,167,13,12
8,168,11,10
3,195,11,10
3,184,5,18
9,178,12,11
8,202,11,7
5,180,15,18
9,193,5,9
7,179,12,15
6,198,5,9
6,167,12,11
4,185,15,13
3,175,15,18
1,183,6,22
1,175,5,16
7,182,15,18
4,198,13,16
6,195,6,22
7,167,16,12
16,184,16,14
2,162,16,14
9,154,14,9
8,187,2,15
5,170,11,15
7,178,11,15
8,181,5,24
3,168,14,9
4,159,5,18
6,165,5,14
3,200,5,13
3,179,19,13
3,192,2,15
7,179,19,13
3,183,10,14
8,180,5,18
6,174,5,24
9,189,5,13
8,160,8,10
2,188,10,10
5,201,5,13
6,168,16,12
5,191,10,10
3,191,10,10
3,188,10,10
4,183,16,12
4,201,5,13
5,189,5,13
6,160,8,10
5,183,10,14
8,163,19,13
7,167,5,24
2,180,5,15
4,200,5,13
4,165,5,14
5,159,5,18
3,192,2,15
4,179,19,13
3,178,11,15
9,168,14,9
8,181,5,24
4,154,14,9
8,170,11,15
3,187,2,15
3,186,16,14
6,184,16,14
5,167,16,12
1,187,6,22
2,178,13,16
10,182,15,18
8,175,5,16
5,183,6,22
6,167,12,11
3,198,5,9
4,175,15,18
10,200,15,13
3,180,15,18
5,179,12,15
1,193,5,9
6,178,12,11
4,184,5,18
4,195,11,10
9,202,11,7
4,180,10,22
5,169,11,7
7,168,11,10
5,179,13,12
5,165,9,12
3,162,10,8
5,184,10,8
6,180,9,11
6,199,10,14
3,192,15,14
11,181,15,13
6,171,17,15
10,173,15,8
4,187,7,9
4,174,16,12
6,171,10,14
4,176,9,18
9,188,14,14
8,192,12,13
8,167,14,18
5,169,6,9
7,197,16,12
7,194,9,12
3,177,13,16
6,187,14,7
5,190,14,12
2,197,14,7
4,172,13,15
1,166,9,12
3,174,13,11
10,204,7,13
2,196,8,12
5,198,9,20
7,174,13,14
3,173,9,20
5,183,8,12
3,183,13,14
5,164,11,8
6,194,14,18
4,171,16,18
12,192,14,14
5,164,14,18
5,187,16,18
6,176,13,12
4,181,13,8
6,171,7,22
8,165,13,23
6,182,12,20
5,181,14,14
4,186,8,11
4,192,14,13
7,199,12,15
10,179,7,22
12,188,5,11
10,186,10,10
6,174,7,12
7,188,9,13
3,185,9,20
8,170,7,12
2,156,9,13
5,185,5,14
6,180,10,14
2,162,4,13
5,167,12,20
3,173,14,12
7,185,9,20
6,173,4,13
9,194,10,10
6,203,11,10
4,181,13,20
5,153,13,20
3,154,5,14
2,197,11,15
9,172,4,17
3,168,16,12
4,177,13,11
6,176,18,13
6,156,10,18
3,172,13,15
10,164,10,10
8,206,18,14
9,180,4,17
5,179,16,12
10,180,12,16
11,178,14,7
5,203,13,15
2,181,9,19
4,167,9,19
7,182,22,22
8,172,18,13
8,215,13,15
10,176,16,14
6,168,13,7
5,207,6,14
5,187,9,19
3,187,6,10
4,167,9,11
3,190,13,11
4,166,13,11
9,203,9,11
1,189,10,10
5,184,10,23
10,177,13,7
7,193,10,22
7,181,11,10
13,208,10,7
5,176,10,22
8,172,10,23
9,182,11,7
10,161,11,10
4,181,13,7
5,168,11,10
5,184,9,17
1,194,13,11
10,191,13,16
8,181,10,12
2,186,9,17
4,172,13,16
9,171,13,16
6,187,4,17
7,179,9,17
7,201,11,14
7,167,14,11
8,190,11,11
5,166,16,15
4,183,11,19
1,167,11,11
2,155,16,15
7,177,11,14
4,161,14,11
4,181,13,14
2,167,12,14
4,200,11,9
8,172,7,10
3,175,11,11
7,183,7,14
3,165,11,9
7,169,14,9
7,169,8,14
8,164,11,19
4,186,11,19
7,169,8,10
4,182,7,12
8,187,7,12
9,183,8,10
6,192,12,19
8,164,11,19
5,169,8,14
6,165,11,9
7,183,7,10
6,175,11,11
4,169,14,9
4,167,12,14
5,181,13,14
5,172,7,10
5,200,11,9
5,155,16,15
2,167,11,11
6,161,14,11
4,177,11,14
7,167,14,11
5,201,11,14
8,176,11,19
4,163,16,15
5,190,11,11
4,171,13,16
6,179,9,17
2,187,4,17
5,186,9,17
3,172,13,16
4,180,10,12
2,191,13,16
5,194,13,11
9,168,11,10
5,184,9,17
5,182,11,7
5,181,13,7
8,161,11,10
10,176,10,22
6,208,10,7
3,181,11,10
3,172,10,23
4,184,10,23
3,193,10,22
1,177,13,7
1,189,10,10
5,160,9,11
6,166,13,11
3,190,13,11
4,167,9,11
5,187,6,10
3,180,9,19
5,207,6,14
4,176,16,14
7,215,13,15
5,187,18,13
3,167,9,19
4,182,22,22
7,199,13,7
4,178,14,7
4,180,12,16
5,189,9,19
3,203,13,15
7,206,18,14
8,164,13,10
4,179,16,12
4,180,4,17
8,184,16,12
4,179,4,17
10,172,13,15
6,170,10,18
5,176,18,14
7,177,13,11
3,153,13,20
3,174,11,15
2,154,5,14
2,183,11,10
3,181,13,20
3,180,9,20
8,194,10,10
6,173,4,13
6,162,4,13
7,177,14,12
5,167,12,20
11,167,9,13
7,170,7,12
11,185,9,20
6,179,10,10
6,185,5,14
7,186,10,10
7,188,5,11
5,188,9,13
4,174,7,12
3,192,5,14
5,180,10,14
4,177,7,12
7,167,14,13
2,174,7,12
4,156,9,13
9,186,4,15
3,185,8,11
7,186,10,10
5,173,14,13
3,171,8,11
10,185,9,20
8,167,12,20
6,187,13,23
5,162,4,13
8,175,13,10
5,194,11,14
5,174,11,15
5,168,13,20
8,157,13,20
2,183,11,10
4,180,4,17
8,179,16,16
2,200,13,12
4,183,13,10
5,174,18,14
2,183,13,11
6,183,18,14
2,172,4,17
1,168,16,12
4,199,13,12
8,150,13,11
3,180,10,22
2,181,9,19
7,215,13,15
5,203,13,15
6,189,9,19
8,180,14,12
3,168,13,7
3,187,6,10
6,175,6,14
2,164,6,10
5,166,13,11
4,203,10,14
8,160,9,11
5,203,9,11
7,190,13,11
4,172,10,23
7,166,10,7
6,176,10,22
5,182,13,7
5,193,10,22
4,187,9,17
5,171,10,23
5,166,9,7
3,168,10,23
4,181,11,10
6,182,11,10
3,186,10,22
2,182,11,7
1,181,10,12
5,194,13,11
6,184,9,17
8,171,13,16
5,178,13,16
3,155,10,12
6,186,9,17
9,177,11,14
7,193,14,14
5,179,12,14
4,183,11,11
7,155,16,15
5,180,11,11
8,163,16,15
2,201,11,14
9,164,14,11
5,169,14,9
5,173,16,12
4,186,7,10
5,174,11,9
3,200,11,9
5,173,7,10
