bubble,insertion,merge,quick
24.3,1.9,3.4,4.0
24.3,1.9,3.6,4.0
10.6,2.1,3.0,3.7
21.4,2.0,3.4,3.4
36.5,2.1,3.0,3.6
17.1,1.5,3.0,3.6
21.4,2.0,3.4,3.4
11.5,1.9,3.3,3.9
12.8,1.9,4.0,3.9
13.5,1.8,4.0,4.5
9.9,1.8,3.0,3.5
21.9,1.8,5.9,3.5
15.0,1.8,5.9,3.5
12.8,1.9,3.6,3.7
18.5,2.9,3.6,3.7
14.0,1.9,3.3,3.6
14.0,1.9,3.3,3.6
17.8,1.9,3.4,4.0
10.0,1.9,3.4,4.0
14.8,1.9,3.3,3.6
36.2,2.1,3.0,3.8
18.8,2.2,3.4,4.0
15.2,2.1,3.0,3.8
36.0,2.1,3.0,3.8
19.7,2.2,3.0,4.4
18.6,2.1,3.0,3.7
16.4,2.1,5.7,3.7
21.0,2.1,5.7,3.7
18.7,1.9,3.6,3.8
14.7,2.8,5.7,4.1
20.9,2.8,5.7,4.1
16.0,1.9,3.6,3.8
20.9,2.8,5.7,4.1
16.0,1.9,3.6,3.8
18.7,1.9,3.6,3.8
14.7,2.8,5.7,4.1
21.0,2.1,5.7,3.7
16.4,2.1,5.7,3.7
18.6,2.1,3.0,3.7
36.0,2.1,3.0,3.8
19.7,2.2,3.0,4.4
18.8,1.9,3.4,4.0
15.2,2.1,3.0,3.8
36.0,2.1,3.0,3.8
14.8,1.9,3.3,3.6
10.0,1.9,3.4,4.0
17.8,1.9,3.4,4.0
14.0,1.9,3.3,3.6
14.0,1.9,3.3,3.6
18.5,2.9,3.6,3.7
12.8,2.9,3.6,3.7
15.0,1.8,5.9,3.5
15.0,1.8,5.9,3.5
9.9,1.8,3.0,3.5
13.5,1.8,4.0,4.5
12.8,1.9,4.0,3.9
11.5,1.9,3.3,3.9
17.1,1.5,3.0,3.6
21.4,2.0,3.4,3.4
20.2,1.8,2.6,5.0
21.4,2.0,3.4,3.4
36.5,2.1,3.0,3.6
10.6,2.1,3.0,3.7
24.3,1.9,3.6,4.0
24.3,1.9,3.4,4.0
21.6,1.9,3.6,4.0
24.3,1.9,3.4,4.0
22.0,1.9,3.4,4.0
21.4,2.0,3.4,3.4
17.1,1.5,3.9,3.6
36.5,2.1,3.0,3.6
21.4,2.0,3.4,3.4
20.2,1.8,2.6,5.0
12.8,1.9,4.0,3.9
11.5,1.9,3.3,3.9
29.6,1.9,3.4,3.7
15.0,1.8,5.9,3.5
21.9,1.8,5.9,3.5
14.6,2.9,3.6,3.7
12.7,1.8,5.9,3.7
12.8,1.9,3.6,3.7
14.0,1.9,3.3,3.6
10.7,1.9,3.3,3.6
10.0,1.9,3.4,4.0
17.8,1.9,3.4,4.0
7.2,1.9,3.4,4.0
11.5,1.9,3.3,3.9
19.7,2.2,3.0,4.4
36.0,2.1,3.0,3.8
15.2,2.1,3.0,3.8
18.8,2.2,3.4,4.0
16.4,2.1,5.7,3.7
18.6,2.1,3.0,3.7
16.0,1.9,3.6,4.0
16.0,1.9,3.6,3.8
14.7,2.8,5.7,4.1
21.0,2.8,5.7,4.1
18.7,1.9,3.6,3.8
21.0,2.8,5.7,4.1
18.7,1.9,3.6,3.8
16.0,1.9,3.6,3.8
14.7,2.8,5.7,4.1
16.0,1.9,3.6,4.0
18.6,2.1,3.0,3.7
16.4,2.1,5.7,3.7
15.2,2.1,3.0,3.8
18.8,2.2,3.4,4.0
16.0,2.2,3.0,4.4
11.5,1.9,3.3,3.9
36.0,2.1,3.0,3.8
7.2,1.9,3.4,4.0
17.8,1.9,3.4,3.7
10.0,1.9,3.4,4.0
10.7,1.9,3.3,3.6
14.0,1.9,3.3,3.6
12.8,1.9,3.6,3.7
12.7,1.8,5.9,3.7
14.6,2.9,3.6,3.7
21.9,1.8,5.9,3.5
15.0,1.8,5.9,3.5
29.6,1.9,3.4,3.7
11.5,1.9,3.3,3.9
12.8,1.9,4.0,3.9
36.5,2.1,3.0,3.6
20.2,1.8,2.6,5.0
21.4,2.0,3.4,3.4
21.4,2.0,3.4,3.4
17.1,1.5,3.0,3.6
22.0,1.9,3.4,4.0
24.3,1.9,3.6,4.0
21.6,1.9,3.6,4.0
21.6,1.9,3.6,4.0
24.3,1.9,3.4,4.0
17.1,1.5,3.0,3.6
21.4,2.0,3.4,3.4
21.3,2.0,3.4,3.4
20.2,1.8,2.6,5.0
36.5,1.5,3.0,3.6
22.0,2.0,3.4,3.4
12.8,1.9,4.0,3.9
11.5,1.9,3.3,3.9
14.6,2.9,3.6,3.7
14.6,2.9,3.6,3.7
21.9,1.8,5.9,3.5
15.0,1.8,5.9,3.5
