algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray;k_unordered_sequence;percentual_k_unordered;percentual_maior_array
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;21;198;19.8;2.1
insertion;0.02;1000;20;170;17.0;2.0
insertion;0.02;1000;21;198;19.8;2.1
insertion;0.02;1000;15;191;19.1;1.5
insertion;0.02;1000;20;170;17.0;2.0
insertion;0.02;1000;19;182;18.2;1.9
insertion;0.02;1000;19;182;18.2;1.9
insertion;0.02;1000;18;182;18.2;1.8
insertion;0.02;1000;18;194;19.4;1.8
insertion;0.02;1000;18;194;19.4;1.8
insertion;0.02;1000;18;194;19.4;1.8
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;29;182;18.2;2.9
insertion;0.02;1000;19;182;18.2;1.9
insertion;0.02;1000;19;182;18.2;1.9
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;19;182;18.2;1.9
insertion;0.02;1000;21;192;19.2;2.1
insertion;0.02;1000;22;181;18.1;2.2
insertion;0.02;1000;21;192;19.2;2.1
insertion;0.02;1000;21;192;19.2;2.1
insertion;0.02;1000;22;181;18.1;2.2
insertion;0.02;1000;21;198;19.8;2.1
insertion;0.02;1000;21;198;19.8;2.1
insertion;0.02;1000;21;198;19.8;2.1
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;28;184;18.4;2.8
insertion;0.02;1000;28;184;18.4;2.8
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;28;184;18.4;2.8
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;28;184;18.4;2.8
insertion;0.02;1000;21;198;19.8;2.1
insertion;0.02;1000;21;198;19.8;2.1
insertion;0.02;1000;21;198;19.8;2.1
insertion;0.02;1000;21;192;19.2;2.1
insertion;0.02;1000;22;181;18.1;2.2
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;21;192;19.2;2.1
insertion;0.02;1000;21;192;19.2;2.1
insertion;0.02;1000;19;182;18.2;1.9
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;19;182;18.2;1.9
insertion;0.02;1000;19;182;18.2;1.9
insertion;0.02;1000;29;182;18.2;2.9
insertion;0.02;1000;29;182;18.2;2.9
insertion;0.02;1000;18;194;19.4;1.8
insertion;0.02;1000;18;194;19.4;1.8
insertion;0.02;1000;18;194;19.4;1.8
insertion;0.02;1000;18;182;18.2;1.8
insertion;0.02;1000;19;182;18.2;1.9
insertion;0.02;1000;19;182;18.2;1.9
insertion;0.02;1000;15;191;19.1;1.5
insertion;0.02;1000;20;170;17.0;2.0
insertion;0.02;1000;18;187;18.7;1.8
insertion;0.02;1000;20;170;17.0;2.0
insertion;0.02;1000;21;198;19.8;2.1
insertion;0.02;1000;21;198;19.8;2.1
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;19;186;18.6;1.9
insertion;0.02;1000;19;186;18.6;1.9
