algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray;k_unordered_sequence;percentual_k_unordered;percentual_maior_array
merge;0.01;100;65;4;4.0;65.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;30;6;6.0;30.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;30;6;6.0;30.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;65;4;4.0;65.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;65;4;4.0;65.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;30;6;6.0;30.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;30;6;6.0;30.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;65;4;4.0;65.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;65;4;4.0;65.0
merge;0.01;100;65;4;4.0;65.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;41;4;4.0;41.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;65;3;3.0;65.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;76;2;2.0;76.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;41;5;5.0;41.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;45;4;4.0;45.0
merge;0.01;100;30;6;6.0;30.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;93;1;1.0;93.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;49;5;5.0;49.0
merge;0.01;100;30;6;6.0;30.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;67;1;1.0;67.0
merge;0.01;100;48;2;2.0;48.0
merge;0.01;100;45;4;4.0;45.0
