coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
largest_sorted_subarray;0.98;0.01;1000;merge;58.1787;58.7260;59.2733;0.2353;0.5473;7.4369
largest_sorted_subarray;0.98;0.01;1000;quick;64.5835;65.5360;66.4885;0.4095;0.9525;12.9424
largest_sorted_subarray;0.98;0.01;1000;insertion;26.3633;26.6820;27.0007;0.1370;0.3187;4.3307
largest_sorted_subarray;0.98;0.01;10000;bubble;567.8333;581.3860;594.9387;5.8266;13.5527;184.1617
largest_sorted_subarray;0.98;0.01;10000;merge;70.1286;71.0550;71.9814;0.3983;0.9264;12.5875
largest_sorted_subarray;0.98;0.01;10000;quick;92.6938;93.8840;95.0742;0.5117;1.1902;16.1731
largest_sorted_subarray;0.98;0.01;10000;insertion;35.3413;35.6430;35.9447;0.1297;0.3017;4.0985
largest_sorted_subarray;0.98;0.02;100;bubble;62.8609;64.2070;65.5531;0.5787;1.3461;18.2924
largest_sorted_subarray;0.98;0.02;100;merge;27.4992;28.3780;29.2568;0.3778;0.8788;11.9417
largest_sorted_subarray;0.98;0.02;100;quick;25.0707;25.5850;26.0993;0.2211;0.5143;6.9888
largest_sorted_subarray;0.98;0.02;100;insertion;16.9226;17.1750;17.4274;0.1085;0.2524;3.4305
largest_sorted_subarray;0.98;0.02;1000;bubble;172.3531;176.8320;181.3109;1.9256;4.4789;60.8622
largest_sorted_subarray;0.98;0.02;1000;merge;35.0145;35.6390;36.2635;0.2685;0.6245;8.4874
largest_sorted_subarray;0.98;0.02;1000;quick;39.7403;40.0580;40.3757;0.1366;0.3177;4.3179
largest_sorted_subarray;0.98;0.02;1000;insertion;19.7842;20.0570;20.3298;0.1173;0.2728;3.7067
largest_sorted_subarray;0.98;0.02;10000;bubble;352.4790;360.5370;368.5950;3.4643;8.0580;109.4964
largest_sorted_subarray;0.98;0.02;10000;merge;40.1245;40.7100;41.2955;0.2517;0.5855;7.9560
largest_sorted_subarray;0.98;0.02;10000;quick;55.6801;56.2300;56.7799;0.2364;0.5499;7.4731
largest_sorted_subarray;0.98;0.02;10000;insertion;25.8826;26.0950;26.3074;0.0913;0.2124;2.8872
largest_sorted_subarray;0.98;0.05;100;bubble;28.4926;29.1360;29.7794;0.2766;0.6434;8.7427
largest_sorted_subarray;0.98;0.05;100;merge;15.8095;16.1410;16.4725;0.1425;0.3315;4.5035
largest_sorted_subarray;0.98;0.05;100;quick;14.7565;15.0810;15.4055;0.1395;0.3245;4.4078
largest_sorted_subarray;0.98;0.05;100;insertion;11.0882;11.2920;11.4958;0.0876;0.2038;2.7703
largest_sorted_subarray;0.98;0.05;1000;bubble;92.4548;94.6250;96.7952;0.9330;2.1702;29.4902
largest_sorted_subarray;0.98;0.05;1000;merge;17.6434;17.8320;18.0206;0.0811;0.1886;2.5624
largest_sorted_subarray;0.98;0.05;1000;quick;23.1864;23.4790;23.7716;0.1258;0.2926;3.9759
largest_sorted_subarray;0.98;0.05;1000;insertion;13.6596;13.8120;13.9644;0.0655;0.1524;2.0714
largest_sorted_subarray;0.98;0.05;10000;bubble;157.9458;160.7870;163.6282;1.2215;2.8412;38.6072
largest_sorted_subarray;0.98;0.05;10000;merge;19.0938;19.3290;19.5642;0.1011;0.2352;3.1945
largest_sorted_subarray;0.98;0.05;10000;quick;29.5914;29.8710;30.1506;0.1202;0.2796;3.8006
largest_sorted_subarray;0.98;0.05;10000;insertion;17.8194;17.9450;18.0706;0.0540;0.1256;1.7070
largest_sorted_subarray;0.98;0.001;1000;bubble;631.9757;638.9267;645.8777;2.9884;6.9510;163.6560
largest_sorted_subarray;0.98;0.001;1000;merge;307.7555;312.2977;316.8399;1.9528;4.5422;106.9428
largest_sorted_subarray;0.98;0.001;1000;quick;275.4497;279.3023;283.1549;1.6563;3.8526;90.7065
largest_sorted_subarray;0.98;0.001;1000;insertion;72.5621;73.1203;73.6785;0.2400;0.5582;13.1416
largest_sorted_subarray;0.98;0.0001;10000;bubble;8209.0126;8276.5020;8343.9914;29.0152;67.4894;1588.9657
largest_sorted_subarray;0.98;0.0001;10000;merge;2636.9219;2678.8867;2720.8515;18.0416;41.9648;988.0153
largest_sorted_subarray;0.98;0.0001;10000;quick;2223.0861;2256.4077;2289.7293;14.3257;33.3216;784.5183
largest_sorted_subarray;0.98;0.0001;10000;insertion;254.8686;256.7827;258.6968;0.8229;1.9141;45.0659
largest_sorted_subarray;0.95;0.01;100;bubble;65.4386;66.4790;67.5194;0.5308;1.0404;16.7774
largest_sorted_subarray;0.95;0.01;100;merge;54.8220;55.9200;57.0180;0.5602;1.0980;17.7068
largest_sorted_subarray;0.95;0.01;100;quick;37.6297;38.4260;39.2223;0.4063;0.7963;12.8434
largest_sorted_subarray;0.95;0.01;100;insertion;19.6964;19.9310;20.1656;0.1197;0.2346;3.7847
largest_sorted_subarray;0.95;0.01;1000;bubble;250.9583;255.7040;260.4497;2.4213;4.7457;76.5302
largest_sorted_subarray;0.95;0.01;1000;merge;58.2648;58.7260;59.1872;0.2353;0.4612;7.4369
largest_sorted_subarray;0.95;0.01;1000;quick;64.7334;65.5360;66.3386;0.4095;0.8026;12.9424
largest_sorted_subarray;0.95;0.01;1000;insertion;26.4135;26.6820;26.9505;0.1370;0.2685;4.3307
largest_sorted_subarray;0.95;0.01;10000;bubble;569.9659;581.3860;592.8061;5.8266;11.4201;184.1617
largest_sorted_subarray;0.95;0.01;10000;merge;70.2743;71.0550;71.8357;0.3983;0.7807;12.5875
largest_sorted_subarray;0.95;0.01;10000;quick;92.8811;93.8840;94.8869;0.5117;1.0029;16.1731
largest_sorted_subarray;0.95;0.01;10000;insertion;35.3888;35.6430;35.8972;0.1297;0.2542;4.0985
largest_sorted_subarray;0.95;0.02;100;bubble;63.0727;64.2070;65.3413;0.5787;1.1343;18.2924
largest_sorted_subarray;0.95;0.02;100;merge;27.6375;28.3780;29.1185;0.3778;0.7405;11.9417
largest_sorted_subarray;0.95;0.02;100;quick;25.1516;25.5850;26.0184;0.2211;0.4334;6.9888
largest_sorted_subarray;0.95;0.02;100;insertion;16.9623;17.1750;17.3877;0.1085;0.2127;3.4305
largest_sorted_subarray;0.95;0.02;1000;bubble;173.0578;176.8320;180.6062;1.9256;3.7742;60.8622
largest_sorted_subarray;0.95;0.02;1000;merge;35.1127;35.6390;36.1653;0.2685;0.5263;8.4874
largest_sorted_subarray;0.95;0.02;1000;quick;39.7903;40.0580;40.3257;0.1366;0.2677;4.3179
largest_sorted_subarray;0.95;0.02;1000;insertion;19.8271;20.0570;20.2869;0.1173;0.2299;3.7067
largest_sorted_subarray;0.95;0.02;10000;bubble;353.7470;360.5370;367.3270;3.4643;6.7900;109.4964
largest_sorted_subarray;0.95;0.02;10000;merge;40.2167;40.7100;41.2033;0.2517;0.4933;7.9560
largest_sorted_subarray;0.95;0.02;10000;quick;55.7667;56.2300;56.6933;0.2364;0.4633;7.4731
largest_sorted_subarray;0.95;0.02;10000;insertion;25.9161;26.0950;26.2739;0.0913;0.1789;2.8872
largest_sorted_subarray;0.95;0.05;100;bubble;28.5939;29.1360;29.6781;0.2766;0.5421;8.7427
largest_sorted_subarray;0.95;0.05;100;merge;15.8617;16.1410;16.4203;0.1425;0.2793;4.5035
largest_sorted_subarray;0.95;0.05;100;quick;14.8076;15.0810;15.3544;0.1395;0.2734;4.4078
largest_sorted_subarray;0.95;0.05;100;insertion;11.1203;11.2920;11.4637;0.0876;0.1717;2.7703
largest_sorted_subarray;0.95;0.05;1000;bubble;92.7963;94.6250;96.4537;0.9330;1.8287;29.4902
largest_sorted_subarray;0.95;0.05;1000;merge;17.6730;17.8320;17.9910;0.0811;0.1590;2.5624
largest_sorted_subarray;0.95;0.05;1000;quick;23.2324;23.4790;23.7256;0.1258;0.2466;3.9759
largest_sorted_subarray;0.95;0.05;1000;insertion;13.6836;13.8120;13.9404;0.0655;0.1284;2.0714
largest_sorted_subarray;0.95;0.05;10000;bubble;158.3929;160.7870;163.1811;1.2215;2.3941;38.6072
largest_sorted_subarray;0.95;0.05;10000;merge;19.1308;19.3290;19.5272;0.1011;0.1982;3.1945
largest_sorted_subarray;0.95;0.05;10000;quick;29.6354;29.8710;30.1066;0.1202;0.2356;3.8006
largest_sorted_subarray;0.95;0.05;10000;insertion;17.8392;17.9450;18.0508;0.0540;0.1058;1.7070
largest_sorted_subarray;0.95;0.001;1000;bubble;633.0694;638.9267;644.7840;2.9884;5.8573;163.6560
largest_sorted_subarray;0.95;0.001;1000;merge;308.4702;312.2977;316.1252;1.9528;3.8275;106.9428
largest_sorted_subarray;0.95;0.001;1000;quick;276.0560;279.3023;282.5486;1.6563;3.2463;90.7065
largest_sorted_subarray;0.95;0.001;1000;insertion;72.6499;73.1203;73.5907;0.2400;0.4704;13.1416
largest_sorted_subarray;0.95;0.0001;10000;bubble;8219.6322;8276.5020;8333.3718;29.0152;56.8698;1588.9657
largest_sorted_subarray;0.95;0.0001;10000;merge;2643.5252;2678.8867;2714.2482;18.0416;35.3615;988.0153
largest_sorted_subarray;0.95;0.0001;10000;quick;2228.3293;2256.4077;2284.4861;14.3257;28.0784;784.5183
largest_sorted_subarray;0.95;0.0001;10000;insertion;255.1698;256.7827;258.3956;0.8229;1.6129;45.0659
largest_sorted_subarray;0.9;0.01;100;bubble;65.6058;66.4790;67.3522;0.5308;0.8732;16.7774
largest_sorted_subarray;0.9;0.01;100;merge;54.9985;55.9200;56.8415;0.5602;0.9215;17.7068
largest_sorted_subarray;0.9;0.01;100;quick;37.7576;38.4260;39.0944;0.4063;0.6684;12.8434
largest_sorted_subarray;0.9;0.01;100;insertion;19.7341;19.9310;20.1279;0.1197;0.1969;3.7847
largest_sorted_subarray;0.9;0.01;1000;bubble;251.7210;255.7040;259.6870;2.4213;3.9830;76.5302
largest_sorted_subarray;0.9;0.01;1000;merge;58.3389;58.7260;59.1131;0.2353;0.3871;7.4369
largest_sorted_subarray;0.9;0.01;1000;quick;64.8624;65.5360;66.2096;0.4095;0.6736;12.9424
