algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray
quick;0.01;10000;101
quick;0.01;10000;101
quick;0.01;10000;90
quick;0.01;10000;92
quick;0.01;10000;91
quick;0.01;10000;95
quick;0.01;10000;95
quick;0.01;10000;91
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;95
quick;0.01;10000;91
quick;0.01;10000;91
quick;0.01;10000;95
quick;0.01;10000;92
quick;0.01;10000;90
quick;0.01;10000;101
quick;0.01;10000;101
quick;0.01;10000;106
quick;0.01;10000;106
quick;0.01;10000;81
quick;0.01;10000;89
quick;0.01;10000;106
quick;0.01;10000;85
quick;0.01;10000;73
quick;0.01;10000;77
quick;0.01;10000;85
quick;0.01;10000;84
quick;0.01;10000;80
quick;0.01;10000;73
quick;0.01;10000;104
quick;0.01;10000;90
quick;0.01;10000;81
quick;0.01;10000;89
quick;0.01;10000;61
quick;0.01;10000;115
quick;0.01;10000;89
quick;0.01;10000;107
quick;0.01;10000;107
quick;0.01;10000;61
quick;0.01;10000;61
quick;0.01;10000;107
quick;0.01;10000;89
quick;0.01;10000;89
quick;0.01;10000;95
quick;0.01;10000;73
quick;0.01;10000;84
quick;0.01;10000;104
quick;0.01;10000;84
quick;0.01;10000;73
quick;0.01;10000;73
quick;0.01;10000;77
quick;0.01;10000;77
quick;0.01;10000;89
quick;0.01;10000;85
quick;0.01;10000;106
quick;0.01;10000;89
quick;0.01;10000;81
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;89
quick;0.01;10000;90
quick;0.01;10000;90
quick;0.01;10000;92
quick;0.01;10000;91
quick;0.01;10000;129
quick;0.01;10000;92
quick;0.01;10000;95
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;95
quick;0.01;10000;129
quick;0.01;10000;92
quick;0.01;10000;92
quick;0.01;10000;91
quick;0.01;10000;90
quick;0.01;10000;90
quick;0.01;10000;89
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;81
quick;0.01;10000;89
quick;0.01;10000;106
quick;0.01;10000;85
quick;0.01;10000;89
quick;0.01;10000;77
quick;0.01;10000;73
quick;0.01;10000;77
quick;0.01;10000;84
quick;0.01;10000;73
quick;0.01;10000;73
quick;0.01;10000;104
quick;0.01;10000;84
quick;0.01;10000;95
quick;0.01;10000;89
quick;0.01;10000;89
quick;0.01;10000;61
quick;0.01;10000;107
quick;0.01;10000;107
quick;0.01;10000;61
quick;0.01;10000;107
quick;0.01;10000;61
quick;0.01;10000;61
quick;0.01;10000;107
quick;0.01;10000;61
quick;0.01;10000;95
quick;0.01;10000;89
quick;0.01;10000;73
quick;0.01;10000;84
quick;0.01;10000;84
quick;0.01;10000;90
quick;0.01;10000;73
quick;0.01;10000;85
quick;0.01;10000;77
quick;0.01;10000;77
quick;0.01;10000;106
quick;0.01;10000;85
quick;0.01;10000;81
quick;0.01;10000;89
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;106
quick;0.01;10000;90
quick;0.01;10000;90
quick;0.01;10000;92
quick;0.01;10000;129
quick;0.01;10000;91
quick;0.01;10000;92
quick;0.01;10000;91
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;91
quick;0.01;10000;129
quick;0.01;10000;92
quick;0.01;10000;92
quick;0.01;10000;129
quick;0.01;10000;90
quick;0.01;10000;90
quick;0.01;10000;106
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;81
quick;0.01;10000;81
quick;0.01;10000;85
quick;0.01;10000;106
quick;0.01;10000;77
quick;0.01;10000;77
quick;0.01;10000;85
quick;0.01;10000;90
quick;0.01;10000;84
quick;0.01;10000;73
quick;0.01;10000;73
quick;0.01;10000;84
quick;0.01;10000;89
quick;0.01;10000;95
quick;0.01;10000;61
quick;0.01;10000;61
quick;0.01;10000;107
quick;0.01;10000;107
quick;0.01;10000;61
quick;0.01;10000;115
quick;0.01;10000;61
quick;0.01;10000;107
quick;0.01;10000;107
quick;0.01;10000;61
quick;0.01;10000;95
quick;0.01;10000;89
quick;0.01;10000;97
quick;0.01;10000;89
quick;0.01;10000;85
quick;0.01;10000;77
quick;0.01;10000;84
quick;0.01;10000;81
quick;0.01;10000;90
quick;0.01;10000;73
quick;0.01;10000;84
quick;0.01;10000;81
quick;0.01;10000;89
quick;0.01;10000;106
quick;0.01;10000;85
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;90
quick;0.01;10000;101
quick;0.01;10000;91
quick;0.01;10000;129
quick;0.01;10000;92
quick;0.01;10000;92
quick;0.01;10000;91
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;92
quick;0.01;10000;91
quick;0.01;10000;129
quick;0.01;10000;92
quick;0.01;10000;91
quick;0.01;10000;101
quick;0.01;10000;90
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;85
quick;0.01;10000;106
quick;0.01;10000;89
quick;0.01;10000;81
quick;0.01;10000;73
quick;0.01;10000;84
quick;0.01;10000;81
quick;0.01;10000;84
quick;0.01;10000;90
quick;0.01;10000;77
quick;0.01;10000;85
quick;0.01;10000;97
quick;0.01;10000;89
quick;0.01;10000;95
quick;0.01;10000;107
quick;0.01;10000;61
quick;0.01;10000;61
quick;0.01;10000;107
quick;0.01;10000;115
quick;0.01;10000;89
quick;0.01;10000;61
quick;0.01;10000;107
quick;0.01;10000;107
quick;0.01;10000;61
quick;0.01;10000;89
quick;0.01;10000;95
quick;0.01;10000;104
quick;0.01;10000;73
quick;0.01;10000;77
quick;0.01;10000;84
quick;0.01;10000;73
quick;0.01;10000;90
quick;0.01;10000;84
quick;0.01;10000;89
quick;0.01;10000;81
quick;0.01;10000;85
quick;0.01;10000;89
quick;0.01;10000;85
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;90
quick;0.01;10000;90
quick;0.01;10000;101
quick;0.01;10000;92
quick;0.01;10000;91
quick;0.01;10000;92
quick;0.01;10000;92
quick;0.01;10000;129
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;115
quick;0.01;10000;92
quick;0.01;10000;129
quick;0.01;10000;91
quick;0.01;10000;92
quick;0.01;10000;92
quick;0.01;10000;101
quick;0.01;10000;90
quick;0.01;10000;101
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;85
quick;0.01;10000;89
quick;0.01;10000;85
quick;0.01;10000;81
quick;0.01;10000;89
quick;0.01;10000;73
quick;0.01;10000;84
quick;0.01;10000;84
quick;0.01;10000;73
quick;0.01;10000;80
quick;0.01;10000;97
quick;0.01;10000;77
quick;0.01;10000;95
quick;0.01;10000;95
quick;0.01;10000;107
quick;0.01;10000;61
quick;0.01;10000;61
quick;0.01;10000;107
quick;0.01;10000;89
quick;0.01;10000;128
quick;0.01;10000;81
quick;0.01;10000;107
quick;0.01;10000;128
quick;0.01;10000;94
quick;0.01;10000;94
quick;0.01;10000;94
quick;0.01;10000;84
quick;0.01;10000;90
quick;0.01;10000;90
quick;0.01;10000;84
quick;0.01;10000;97
quick;0.01;10000;93
quick;0.01;10000;97
quick;0.01;10000;87
quick;0.01;10000;87
quick;0.01;10000;110
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;110
quick;0.01;10000;99
quick;0.01;10000;89
quick;0.01;10000;99
quick;0.01;10000;137
quick;0.01;10000;104
quick;0.01;10000;110
quick;0.01;10000;137
quick;0.01;10000;73
quick;0.01;10000;73
quick;0.01;10000;129
quick;0.01;10000;85
quick;0.01;10000;92
quick;0.01;10000;129
quick;0.01;10000;105
quick;0.01;10000;93
quick;0.01;10000;85
quick;0.01;10000;85
quick;0.01;10000;93
quick;0.01;10000;105
quick;0.01;10000;92
quick;0.01;10000;129
quick;0.01;10000;129
quick;0.01;10000;85
quick;0.01;10000;73
quick;0.01;10000;73
quick;0.01;10000;137
quick;0.01;10000;110
quick;0.01;10000;104
quick;0.01;10000;137
quick;0.01;10000;99
quick;0.01;10000;89
quick;0.01;10000;99
quick;0.01;10000;80
quick;0.01;10000;110
quick;0.01;10000;110
quick;0.01;10000;92
quick;0.01;10000;87
quick;0.01;10000;87
quick;0.01;10000;97
quick;0.01;10000;93
quick;0.01;10000;97
quick;0.01;10000;90
quick;0.01;10000;84
quick;0.01;10000;84
quick;0.01;10000;90
quick;0.01;10000;94
quick;0.01;10000;94
quick;0.01;10000;94
quick;0.01;10000;107
quick;0.01;10000;128
quick;0.01;10000;61
quick;0.01;10000;81
quick;0.01;10000;128
quick;0.01;10000;107
quick;0.01;10000;81
quick;0.01;10000;128
quick;0.01;10000;81
quick;0.01;10000;94
quick;0.01;10000;94
quick;0.01;10000;84
quick;0.01;10000;90
quick;0.01;10000;90
quick;0.01;10000;84
quick;0.01;10000;92
quick;0.01;10000;97
quick;0.01;10000;87
quick;0.01;10000;97
quick;0.01;10000;105
quick;0.01;10000;87
quick;0.01;10000;85
quick;0.01;10000;110
quick;0.01;10000;80
quick;0.01;10000;80
quick;0.01;10000;110
quick;0.01;10000;99
quick;0.01;10000;99
quick;0.01;10000;88
quick;0.01;10000;137
quick;0.01;10000;89
quick;0.01;10000;137
quick;0.01;10000;73
quick;0.01;10000;73
quick;0.01;10000;129
quick;0.01;10000;92
quick;0.01;10000;85
quick;0.01;10000;129
quick;0.01;10000;85
quick;0.01;10000;93
quick;0.01;10000;93
quick;0.01;10000;93
quick;0.01;10000;85
quick;0.01;10000;85
quick;0.01;10000;85
quick;0.01;10000;129
quick;0.01;10000;129
quick;0.01;10000;92
quick;0.01;10000;73
quick;0.01;10000;73
quick;0.01;10000;137
quick;0.01;10000;89
quick;0.01;10000;137
quick;0.01;10000;88
quick;0.01;10000;99
quick;0.01;10000;99
quick;0.01;10000;80
quick;0.01;10000;110
quick;0.01;10000;110
quick;0.01;10000;80
quick;0.01;10000;87
quick;0.01;10000;85
quick;0.01;10000;105
quick;0.01;10000;87
quick;0.01;10000;97
quick;0.01;10000;97
quick;0.01;10000;90
quick;0.01;10000;92
quick;0.01;10000;84
quick;0.01;10000;84
quick;0.01;10000;90
quick;0.01;10000;94
quick;0.01;10000;94
quick;0.01;10000;81
quick;0.01;10000;81
quick;0.01;10000;128
quick;0.01;10000;128
quick;0.01;10000;107
quick;0.01;10000;81
quick;0.01;10000;81
quick;0.01;10000;128
quick;0.01;10000;61
quick;0.01;10000;81
quick;0.01;10000;94
quick;0.01;10000;94
quick;0.01;10000;87
quick;0.01;10000;97
quick;0.01;10000;97
quick;0.01;10000;90
quick;0.01;10000;84
quick;0.01;10000;92
quick;0.01;10000;84
quick;0.01;10000;90
quick;0.01;10000;80
quick;0.01;10000;110
quick;0.01;10000;110
quick;0.01;10000;92
quick;0.01;10000;105
quick;0.01;10000;85
quick;0.01;10000;87
quick;0.01;10000;88
quick;0.01;10000;99
quick;0.01;10000;99
quick;0.01;10000;89
quick;0.01;10000;73
quick;0.01;10000;137
quick;0.01;10000;137
quick;0.01;10000;89
quick;0.01;10000;85
quick;0.01;10000;92
quick;0.01;10000;129
quick;0.01;10000;129
quick;0.01;10000;85
quick;0.01;10000;93
quick;0.01;10000;93
quick;0.01;10000;93
quick;0.01;10000;93
quick;0.01;10000;129
quick;0.01;10000;92
quick;0.01;10000;92
quick;0.01;10000;129
quick;0.01;10000;85
quick;0.01;10000;89
quick;0.01;10000;137
quick;0.01;10000;137
quick;0.01;10000;73
quick;0.01;10000;89
quick;0.01;10000;99
quick;0.01;10000;99
quick;0.01;10000;87
quick;0.01;10000;105
quick;0.01;10000;85
quick;0.01;10000;110
quick;0.01;10000;92
quick;0.01;10000;80
quick;0.01;10000;110
quick;0.01;10000;84
quick;0.01;10000;90
quick;0.01;10000;90
quick;0.01;10000;92
quick;0.01;10000;84
quick;0.01;10000;97
quick;0.01;10000;87
quick;0.01;10000;97
quick;0.01;10000;94
quick;0.01;10000;94
quick;0.01;10000;61
quick;0.01;10000;81
quick;0.01;10000;81
quick;0.01;10000;128
quick;0.01;10000;81
quick;0.01;10000;128
quick;0.01;10000;81
quick;0.01;10000;61
quick;0.01;10000;128
quick;0.01;10000;81
quick;0.01;10000;94
quick;0.01;10000;94
quick;0.01;10000;84
quick;0.01;10000;97
quick;0.01;10000;97
quick;0.01;10000;90
quick;0.01;10000;84
quick;0.01;10000;84
quick;0.01;10000;90
quick;0.01;10000;92
quick;0.01;10000;110
quick;0.01;10000;110
quick;0.01;10000;80
quick;0.01;10000;87
quick;0.01;10000;105
quick;0.01;10000;137
quick;0.01;10000;88
quick;0.01;10000;73
quick;0.01;10000;99
quick;0.01;10000;99
quick;0.01;10000;73
quick;0.01;10000;89
quick;0.01;10000;137
quick;0.01;10000;137
quick;0.01;10000;105
quick;0.01;10000;85
quick;0.01;10000;129
quick;0.01;10000;129
quick;0.01;10000;92
quick;0.01;10000;93
quick;0.01;10000;93
quick;0.01;10000;93
quick;0.01;10000;93
quick;0.01;10000;129
quick;0.01;10000;92
quick;0.01;10000;85
quick;0.01;10000;129
quick;0.01;10000;105
quick;0.01;10000;137
quick;0.01;10000;137
quick;0.01;10000;89
quick;0.01;10000;73
quick;0.01;10000;99
quick;0.01;10000;99
quick;0.01;10000;73
quick;0.01;10000;137
quick;0.01;10000;88
quick;0.01;10000;105
quick;0.01;10000;87
quick;0.01;10000;110
quick;0.01;10000;80
quick;0.01;10000;92
quick;0.01;10000;110
quick;0.01;10000;84
quick;0.01;10000;90
quick;0.01;10000;90
quick;0.01;10000;84
quick;0.01;10000;97
quick;0.01;10000;97
quick;0.01;10000;84
quick;0.01;10000;94
quick;0.01;10000;94
quick;0.01;10000;128
quick;0.01;10000;81
quick;0.01;10000;81
quick;0.01;10000;61
quick;0.01;10000;128
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;53
quick;0.01;100;40
quick;0.01;100;53
quick;0.01;100;53
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;45
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;33
quick;0.01;100;24
quick;0.01;100;31
quick;0.01;100;33
quick;0.01;100;31
quick;0.01;100;29
quick;0.01;100;27
quick;0.01;100;29
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;51
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;51
quick;0.01;100;42
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;42
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;29
quick;0.01;100;27
quick;0.01;100;29
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;33
quick;0.01;100;33
quick;0.01;100;24
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;45
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;53
quick;0.01;100;53
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;53
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;53
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;53
quick;0.01;100;51
quick;0.01;100;53
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;33
quick;0.01;100;31
quick;0.01;100;24
quick;0.01;100;27
quick;0.01;100;33
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;51
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;42
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;42
quick;0.01;100;51
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;24
quick;0.01;100;33
quick;0.01;100;27
quick;0.01;100;33
quick;0.01;100;31
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;53
quick;0.01;100;53
quick;0.01;100;53
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;53
quick;0.01;100;40
quick;0.01;100;53
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;53
quick;0.01;100;53
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;33
quick;0.01;100;24
quick;0.01;100;27
quick;0.01;100;33
quick;0.01;100;33
quick;0.01;100;24
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;51
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;42
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;42
quick;0.01;100;51
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;42
quick;0.01;100;29
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;33
quick;0.01;100;24
quick;0.01;100;24
quick;0.01;100;33
quick;0.01;100;27
quick;0.01;100;33
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;53
quick;0.01;100;53
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;53
quick;0.01;100;42
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;53
quick;0.01;100;53
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;45
quick;0.01;100;31
quick;0.01;100;24
quick;0.01;100;33
quick;0.01;100;33
quick;0.01;100;31
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;27
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;31
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;31
quick;0.01;100;51
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;51
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;27
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;33
quick;0.01;100;24
quick;0.01;100;24
quick;0.01;100;33
quick;0.01;100;31
quick;0.01;100;45
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;42
quick;0.01;100;42
quick;0.01;100;53
quick;0.01;100;53
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;42
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;30
quick;0.01;100;87
quick;0.01;100;87
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;45
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;24
quick;0.01;100;33
quick;0.01;100;31
quick;0.01;100;24
quick;0.01;100;31
quick;0.01;100;30
quick;0.01;100;30
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;51
quick;0.01;100;28
quick;0.01;100;36
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;28
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;28
quick;0.01;100;36
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;30
quick;0.01;100;30
quick;0.01;100;31
quick;0.01;100;33
quick;0.01;100;24
quick;0.01;100;24
quick;0.01;100;33
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;45
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;87
quick;0.01;100;87
quick;0.01;100;30
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;87
quick;0.01;100;87
quick;0.01;100;87
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;45
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;24
quick;0.01;100;33
quick;0.01;100;33
quick;0.01;100;24
quick;0.01;100;30
quick;0.01;100;30
quick;0.01;100;40
quick;0.01;100;30
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;51
quick;0.01;100;28
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;28
quick;0.01;100;28
quick;0.01;100;29
quick;0.01;100;28
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;51
quick;0.01;100;28
quick;0.01;100;28
quick;0.01;100;36
quick;0.01;100;29
quick;0.01;100;28
quick;0.01;100;28
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;30
quick;0.01;100;30
quick;0.01;100;30
quick;0.01;100;33
quick;0.01;100;24
quick;0.01;100;24
quick;0.01;100;33
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;45
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;87
quick;0.01;100;87
quick;0.01;100;87
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;87
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;87
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;40
quick;0.01;100;45
quick;0.01;100;29
quick;0.01;100;30
quick;0.01;100;31
quick;0.01;100;24
quick;0.01;100;24
quick;0.01;100;33
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;27
quick;0.01;100;30
quick;0.01;100;30
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;51
quick;0.01;100;28
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;36
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;28
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;30
quick;0.01;100;27
quick;0.01;100;30
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;24
quick;0.01;100;33
quick;0.01;100;31
quick;0.01;100;24
quick;0.01;100;30
quick;0.01;100;29
quick;0.01;100;45
quick;0.01;100;40
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;87
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;87
quick;0.01;100;87
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;87
quick;0.01;100;31
quick;0.01;100;87
quick;0.01;100;31
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;45
quick;0.01;100;29
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;33
quick;0.01;100;24
quick;0.01;100;24
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;30
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;51
quick;0.01;100;28
quick;0.01;100;36
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;28
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;30
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;24
quick;0.01;100;31
quick;0.01;100;33
quick;0.01;100;24
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;29
quick;0.01;100;45
quick;0.01;100;42
quick;0.01;100;29
quick;0.01;100;31
quick;0.01;100;87
quick;0.01;100;87
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;40
quick;0.01;100;31
quick;0.01;100;87
quick;0.01;100;30
quick;0.01;100;31
quick;0.01;100;87
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;30
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;24
quick;0.01;100;33
quick;0.01;100;30
quick;0.01;100;27
quick;0.01;100;40
quick;0.01;100;51
quick;0.01;100;28
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;28
quick;0.01;100;28
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;51
quick;0.01;100;28
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;40
quick;0.01;100;30
quick;0.01;100;27
quick;0.01;100;33
quick;0.01;100;31
quick;0.01;100;24
quick;0.01;100;30
quick;0.01;100;31
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;87
quick;0.01;100;87
quick;0.01;100;30
quick;0.01;100;87
quick;0.01;100;31
quick;0.01;100;30
quick;0.01;100;87
quick;0.01;100;87
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;45
quick;0.01;100;40
quick;0.01;100;24
quick;0.01;100;31
quick;0.01;100;31
quick;0.01;100;30
quick;0.01;100;24
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;27
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;51
quick;0.01;100;28
quick;0.01;100;29
quick;0.01;100;40
quick;0.01;100;28
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;40
quick;0.01;100;29
quick;0.01;100;36
quick;0.01;100;28
quick;0.01;100;51
quick;0.01;100;51
quick;0.01;100;36
quick;0.01;100;27
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;24
quick;0.01;100;31
quick;0.01;100;30
quick;0.01;100;24
