algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray
quick;0.0001;10000;3005
quick;0.0001;10000;1294
quick;0.0001;10000;1294
quick;0.0001;10000;3005
quick;0.0001;10000;2687
quick;0.0001;10000;2539
quick;0.0001;10000;1461
quick;0.0001;10000;2539
quick;0.0001;10000;2539
quick;0.0001;10000;2266
quick;0.0001;10000;1461
quick;0.0001;10000;2892
quick;0.0001;10000;1252
quick;0.0001;10000;1252
quick;0.0001;10000;2246
quick;0.0001;10000;2595
quick;0.0001;10000;2178
quick;0.0001;10000;2178
quick;0.0001;10000;1819
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2178
quick;0.0001;10000;1819
quick;0.0001;10000;2595
quick;0.0001;10000;2178
quick;0.0001;10000;2246
quick;0.0001;10000;1252
quick;0.0001;10000;1252
quick;0.0001;10000;2892
quick;0.0001;10000;1461
quick;0.0001;10000;2266
quick;0.0001;10000;2539
quick;0.0001;10000;2539
quick;0.0001;10000;1461
quick;0.0001;10000;2539
quick;0.0001;10000;1294
quick;0.0001;10000;2687
quick;0.0001;10000;3005
quick;0.0001;10000;3005
quick;0.0001;10000;1294
quick;0.0001;10000;988
quick;0.0001;10000;3404
quick;0.0001;10000;2362
quick;0.0001;10000;2362
quick;0.0001;10000;1517
quick;0.0001;10000;2553
quick;0.0001;10000;2553
quick;0.0001;10000;1517
quick;0.0001;10000;2354
quick;0.0001;10000;2354
quick;0.0001;10000;1238
quick;0.0001;10000;1238
quick;0.0001;10000;2354
quick;0.0001;10000;1517
quick;0.0001;10000;1517
quick;0.0001;10000;2178
quick;0.0001;10000;988
quick;0.0001;10000;1684
quick;0.0001;10000;3404
quick;0.0001;10000;3005
quick;0.0001;10000;988
quick;0.0001;10000;1294
quick;0.0001;10000;2687
quick;0.0001;10000;2687
quick;0.0001;10000;2539
quick;0.0001;10000;1461
quick;0.0001;10000;1461
quick;0.0001;10000;2539
quick;0.0001;10000;2362
quick;0.0001;10000;2266
quick;0.0001;10000;2266
quick;0.0001;10000;2892
quick;0.0001;10000;1252
quick;0.0001;10000;1252
quick;0.0001;10000;2246
quick;0.0001;10000;1819
quick;0.0001;10000;1819
quick;0.0001;10000;2178
quick;0.0001;10000;2178
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2178
quick;0.0001;10000;1819
quick;0.0001;10000;2178
quick;0.0001;10000;2246
quick;0.0001;10000;1819
quick;0.0001;10000;1252
quick;0.0001;10000;1252
quick;0.0001;10000;2892
quick;0.0001;10000;2266
quick;0.0001;10000;2266
quick;0.0001;10000;2539
quick;0.0001;10000;2539
quick;0.0001;10000;1461
quick;0.0001;10000;1461
quick;0.0001;10000;2539
quick;0.0001;10000;2687
quick;0.0001;10000;1294
quick;0.0001;10000;2687
quick;0.0001;10000;3005
quick;0.0001;10000;988
quick;0.0001;10000;988
quick;0.0001;10000;3404
quick;0.0001;10000;1684
quick;0.0001;10000;2178
quick;0.0001;10000;1517
quick;0.0001;10000;1517
quick;0.0001;10000;1238
quick;0.0001;10000;2354
quick;0.0001;10000;2354
quick;0.0001;10000;1238
quick;0.0001;10000;2354
quick;0.0001;10000;1238
quick;0.0001;10000;1238
quick;0.0001;10000;2354
quick;0.0001;10000;2553
quick;0.0001;10000;2178
quick;0.0001;10000;1517
quick;0.0001;10000;988
quick;0.0001;10000;3005
quick;0.0001;10000;1684
quick;0.0001;10000;2362
quick;0.0001;10000;988
quick;0.0001;10000;3005
quick;0.0001;10000;2687
quick;0.0001;10000;2687
quick;0.0001;10000;1461
quick;0.0001;10000;1461
quick;0.0001;10000;2362
quick;0.0001;10000;2539
quick;0.0001;10000;2266
quick;0.0001;10000;2266
quick;0.0001;10000;2266
quick;0.0001;10000;1252
quick;0.0001;10000;1252
quick;0.0001;10000;2178
quick;0.0001;10000;1819
quick;0.0001;10000;1819
quick;0.0001;10000;2246
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;1819
quick;0.0001;10000;2246
quick;0.0001;10000;2178
quick;0.0001;10000;1819
quick;0.0001;10000;1252
quick;0.0001;10000;1252
quick;0.0001;10000;1461
quick;0.0001;10000;2266
quick;0.0001;10000;2266
quick;0.0001;10000;2539
quick;0.0001;10000;2362
quick;0.0001;10000;1461
quick;0.0001;10000;1461
quick;0.0001;10000;2687
quick;0.0001;10000;2687
quick;0.0001;10000;3005
quick;0.0001;10000;2362
quick;0.0001;10000;1684
quick;0.0001;10000;988
quick;0.0001;10000;988
quick;0.0001;10000;3005
quick;0.0001;10000;1517
quick;0.0001;10000;2178
quick;0.0001;10000;2553
quick;0.0001;10000;1238
quick;0.0001;10000;2354
quick;0.0001;10000;2354
quick;0.0001;10000;1238
quick;0.0001;10000;2553
quick;0.0001;10000;1238
quick;0.0001;10000;2354
quick;0.0001;10000;2354
quick;0.0001;10000;2553
quick;0.0001;10000;1517
quick;0.0001;10000;1517
quick;0.0001;10000;2687
quick;0.0001;10000;2119
quick;0.0001;10000;1461
quick;0.0001;10000;2687
quick;0.0001;10000;3005
quick;0.0001;10000;2362
quick;0.0001;10000;988
quick;0.0001;10000;988
quick;0.0001;10000;1684
quick;0.0001;10000;2362
quick;0.0001;10000;2539
quick;0.0001;10000;1461
quick;0.0001;10000;1461
quick;0.0001;10000;2266
quick;0.0001;10000;2266
quick;0.0001;10000;2266
quick;0.0001;10000;1252
quick;0.0001;10000;1252
quick;0.0001;10000;1819
quick;0.0001;10000;1625
quick;0.0001;10000;2246
quick;0.0001;10000;2246
quick;0.0001;10000;1819
quick;0.0001;10000;2595
quick;0.0001;10000;2553
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2246
quick;0.0001;10000;1819
quick;0.0001;10000;1625
quick;0.0001;10000;2246
quick;0.0001;10000;1819
quick;0.0001;10000;1252
quick;0.0001;10000;2362
quick;0.0001;10000;2266
quick;0.0001;10000;2266
quick;0.0001;10000;2266
quick;0.0001;10000;1461
quick;0.0001;10000;1461
quick;0.0001;10000;2539
quick;0.0001;10000;2362
quick;0.0001;10000;988
quick;0.0001;10000;1684
quick;0.0001;10000;2362
quick;0.0001;10000;3005
quick;0.0001;10000;988
quick;0.0001;10000;3404
quick;0.0001;10000;1461
quick;0.0001;10000;2687
quick;0.0001;10000;1517
quick;0.0001;10000;1517
quick;0.0001;10000;2354
quick;0.0001;10000;2553
quick;0.0001;10000;1238
quick;0.0001;10000;2354
quick;0.0001;10000;2553
quick;0.0001;10000;1517
quick;0.0001;10000;1238
quick;0.0001;10000;2354
quick;0.0001;10000;2354
quick;0.0001;10000;1238
quick;0.0001;10000;1517
quick;0.0001;10000;2178
quick;0.0001;10000;3404
quick;0.0001;10000;1294
quick;0.0001;10000;2687
quick;0.0001;10000;1684
quick;0.0001;10000;1294
quick;0.0001;10000;988
quick;0.0001;10000;3005
quick;0.0001;10000;2539
quick;0.0001;10000;2362
quick;0.0001;10000;1461
quick;0.0001;10000;2539
quick;0.0001;10000;1461
quick;0.0001;10000;2266
quick;0.0001;10000;2266
quick;0.0001;10000;1252
quick;0.0001;10000;2362
quick;0.0001;10000;1252
quick;0.0001;10000;2178
quick;0.0001;10000;1819
quick;0.0001;10000;2246
quick;0.0001;10000;2178
quick;0.0001;10000;1819
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2595
quick;0.0001;10000;2178
quick;0.0001;10000;1625
quick;0.0001;10000;1819
quick;0.0001;10000;2246
quick;0.0001;10000;2178
quick;0.0001;10000;1252
quick;0.0001;10000;2362
quick;0.0001;10000;1252
quick;0.0001;10000;2266
quick;0.0001;10000;2266
quick;0.0001;10000;1461
quick;0.0001;10000;2539
quick;0.0001;10000;1461
quick;0.0001;10000;2362
quick;0.0001;10000;2539
quick;0.0001;10000;988
quick;0.0001;10000;3005
quick;0.0001;10000;1684
quick;0.0001;10000;1294
quick;0.0001;10000;1294
quick;0.0001;10000;2687
quick;0.0001;10000;3404
quick;0.0001;10000;2178
quick;0.0001;10000;1517
quick;0.0001;10000;2354
quick;0.0001;10000;1238
quick;0.0001;10000;2553
quick;0.0001;10000;2354
quick;0.0001;10000;1517
quick;0.0001;10000;1238
quick;0.0001;10000;2411
quick;0.0001;10000;2354
quick;0.0001;10000;1597
quick;0.0001;10000;2093
quick;0.0001;10000;2093
quick;0.0001;10000;2093
quick;0.0001;10000;1684
quick;0.0001;10000;988
quick;0.0001;10000;988
quick;0.0001;10000;1684
quick;0.0001;10000;2687
quick;0.0001;10000;3385
quick;0.0001;10000;2687
quick;0.0001;10000;2191
quick;0.0001;10000;3776
quick;0.0001;10000;2925
quick;0.0001;10000;1746
quick;0.0001;10000;1294
quick;0.0001;10000;2925
quick;0.0001;10000;1852
quick;0.0001;10000;2119
quick;0.0001;10000;1852
quick;0.0001;10000;1852
quick;0.0001;10000;3404
quick;0.0001;10000;1666
quick;0.0001;10000;1666
quick;0.0001;10000;3855
quick;0.0001;10000;3855
quick;0.0001;10000;1625
quick;0.0001;10000;1555
quick;0.0001;10000;2246
quick;0.0001;10000;1625
quick;0.0001;10000;1625
quick;0.0001;10000;3385
quick;0.0001;10000;1555
quick;0.0001;10000;1555
quick;0.0001;10000;3385
quick;0.0001;10000;1625
quick;0.0001;10000;2246
quick;0.0001;10000;1625
quick;0.0001;10000;1625
quick;0.0001;10000;2246
quick;0.0001;10000;3855
quick;0.0001;10000;3855
quick;0.0001;10000;1666
quick;0.0001;10000;1666
quick;0.0001;10000;3404
quick;0.0001;10000;1852
quick;0.0001;10000;2266
quick;0.0001;10000;2119
quick;0.0001;10000;1852
quick;0.0001;10000;1294
quick;0.0001;10000;2925
quick;0.0001;10000;2925
quick;0.0001;10000;1746
quick;0.0001;10000;3776
quick;0.0001;10000;2191
quick;0.0001;10000;2687
quick;0.0001;10000;3385
quick;0.0001;10000;2687
quick;0.0001;10000;988
quick;0.0001;10000;1684
quick;0.0001;10000;1684
quick;0.0001;10000;988
quick;0.0001;10000;2093
quick;0.0001;10000;2093
quick;0.0001;10000;2093
quick;0.0001;10000;2354
quick;0.0001;10000;1597
quick;0.0001;10000;1238
quick;0.0001;10000;2411
quick;0.0001;10000;1597
quick;0.0001;10000;2354
quick;0.0001;10000;2411
quick;0.0001;10000;1238
quick;0.0001;10000;2411
quick;0.0001;10000;2093
quick;0.0001;10000;2093
quick;0.0001;10000;1684
quick;0.0001;10000;988
quick;0.0001;10000;988
quick;0.0001;10000;1684
quick;0.0001;10000;1746
quick;0.0001;10000;2687
quick;0.0001;10000;2191
quick;0.0001;10000;2687
quick;0.0001;10000;3776
quick;0.0001;10000;2191
quick;0.0001;10000;2925
quick;0.0001;10000;2925
quick;0.0001;10000;1294
quick;0.0001;10000;1746
quick;0.0001;10000;2925
quick;0.0001;10000;1852
quick;0.0001;10000;1852
quick;0.0001;10000;3404
quick;0.0001;10000;1666
quick;0.0001;10000;3855
quick;0.0001;10000;1666
quick;0.0001;10000;3855
quick;0.0001;10000;3855
quick;0.0001;10000;1625
quick;0.0001;10000;2246
quick;0.0001;10000;2246
quick;0.0001;10000;1625
quick;0.0001;10000;1555
quick;0.0001;10000;1555
quick;0.0001;10000;3385
quick;0.0001;10000;3385
quick;0.0001;10000;1555
quick;0.0001;10000;1555
quick;0.0001;10000;2246
quick;0.0001;10000;1625
quick;0.0001;10000;1625
quick;0.0001;10000;2246
quick;0.0001;10000;3855
quick;0.0001;10000;3855
quick;0.0001;10000;1666
quick;0.0001;10000;3855
quick;0.0001;10000;1666
quick;0.0001;10000;3404
quick;0.0001;10000;1852
quick;0.0001;10000;1852
quick;0.0001;10000;1746
quick;0.0001;10000;1666
quick;0.0001;10000;2925
quick;0.0001;10000;1294
quick;0.0001;10000;2191
quick;0.0001;10000;2925
quick;0.0001;10000;3776
quick;0.0001;10000;2191
quick;0.0001;10000;2687
quick;0.0001;10000;2687
quick;0.0001;10000;988
quick;0.0001;10000;1746
quick;0.0001;10000;1684
quick;0.0001;10000;1684
quick;0.0001;10000;988
quick;0.0001;10000;2093
quick;0.0001;10000;2093
quick;0.0001;10000;2411
quick;0.0001;10000;2411
quick;0.0001;10000;1597
quick;0.0001;10000;1597
quick;0.0001;10000;2354
quick;0.0001;10000;2411
quick;0.0001;10000;2411
quick;0.0001;10000;1597
quick;0.0001;10000;1238
quick;0.0001;10000;2411
quick;0.0001;10000;2093
quick;0.0001;10000;2093
quick;0.0001;10000;2191
quick;0.0001;10000;2687
quick;0.0001;10000;2687
quick;0.0001;10000;988
quick;0.0001;10000;1684
quick;0.0001;10000;1746
quick;0.0001;10000;1684
quick;0.0001;10000;988
quick;0.0001;10000;1294
quick;0.0001;10000;2925
quick;0.0001;10000;1666
quick;0.0001;10000;1746
quick;0.0001;10000;3776
quick;0.0001;10000;2925
quick;0.0001;10000;2191
quick;0.0001;10000;3404
quick;0.0001;10000;1852
quick;0.0001;10000;1852
quick;0.0001;10000;3855
quick;0.0001;10000;3855
quick;0.0001;10000;1666
quick;0.0001;10000;1666
quick;0.0001;10000;2892
quick;0.0001;10000;1555
quick;0.0001;10000;2246
quick;0.0001;10000;1625
quick;0.0001;10000;1625
quick;0.0001;10000;2246
quick;0.0001;10000;1555
quick;0.0001;10000;3385
quick;0.0001;10000;3385
quick;0.0001;10000;1555
quick;0.0001;10000;1625
quick;0.0001;10000;2246
quick;0.0001;10000;2246
quick;0.0001;10000;1625
quick;0.0001;10000;1555
quick;0.0001;10000;2892
quick;0.0001;10000;1666
quick;0.0001;10000;1666
quick;0.0001;10000;3855
quick;0.0001;10000;3855
quick;0.0001;10000;1852
quick;0.0001;10000;1852
quick;0.0001;10000;2191
quick;0.0001;10000;3776
quick;0.0001;10000;2925
quick;0.0001;10000;1666
quick;0.0001;10000;1746
quick;0.0001;10000;1294
quick;0.0001;10000;2925
quick;0.0001;10000;1684
quick;0.0001;10000;988
quick;0.0001;10000;988
quick;0.0001;10000;1746
quick;0.0001;10000;1684
quick;0.0001;10000;2687
quick;0.0001;10000;2191
quick;0.0001;10000;2687
quick;0.0001;10000;2093
quick;0.0001;10000;2093
quick;0.0001;10000;1238
quick;0.0001;10000;2411
quick;0.0001;10000;2411
quick;0.0001;10000;1597
quick;0.0001;10000;2411
quick;0.0001;10000;1597
quick;0.0001;10000;2411
quick;0.0001;10000;1238
quick;0.0001;10000;1597
quick;0.0001;10000;2411
quick;0.0001;10000;2093
quick;0.0001;10000;2093
quick;0.0001;10000;1684
quick;0.0001;10000;2687
quick;0.0001;10000;1746
quick;0.0001;10000;988
quick;0.0001;10000;1684
quick;0.0001;10000;1684
quick;0.0001;10000;2191
quick;0.0001;10000;1746
quick;0.0001;10000;1666
quick;0.0001;10000;2925
quick;0.0001;10000;1294
quick;0.0001;10000;2191
quick;0.0001;10000;3776
quick;0.0001;10000;1666
quick;0.0001;10000;3404
quick;0.0001;10000;2119
quick;0.0001;10000;1852
quick;0.0001;10000;1852
quick;0.0001;10000;3855
quick;0.0001;10000;3855
quick;0.0001;10000;1666
quick;0.0001;10000;1666
quick;0.0001;10000;3776
quick;0.0001;10000;2246
quick;0.0001;10000;1625
quick;0.0001;10000;1625
quick;0.0001;10000;2246
quick;0.0001;10000;3385
quick;0.0001;10000;1555
quick;0.0001;10000;1555
quick;0.0001;10000;3385
quick;0.0001;10000;1625
quick;0.0001;10000;2246
quick;0.0001;10000;2246
quick;0.0001;10000;1625
quick;0.0001;10000;3776
quick;0.0001;10000;1666
quick;0.0001;10000;1666
quick;0.0001;10000;3855
quick;0.0001;10000;3855
quick;0.0001;10000;1852
quick;0.0001;10000;1852
quick;0.0001;10000;2119
quick;0.0001;10000;1666
quick;0.0001;10000;3404
quick;0.0001;10000;3776
quick;0.0001;10000;2191
quick;0.0001;10000;2925
quick;0.0001;10000;1294
quick;0.0001;10000;1746
quick;0.0001;10000;1666
quick;0.0001;10000;1684
quick;0.0001;10000;2191
quick;0.0001;10000;988
quick;0.0001;10000;1684
quick;0.0001;10000;1746
quick;0.0001;10000;2687
quick;0.0001;10000;1684
quick;0.0001;10000;2093
quick;0.0001;10000;2093
quick;0.0001;10000;1597
quick;0.0001;10000;2354
quick;0.0001;10000;2411
quick;0.0001;10000;1238
quick;0.0001;10000;1597
quick;0.01;100;83
quick;0.01;100;57
quick;0.01;100;52
quick;0.01;100;23
quick;0.01;100;57
quick;0.01;100;23
quick;0.01;100;23
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;23
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;43
quick;0.01;100;21
quick;0.01;100;21
quick;0.01;100;43
quick;0.01;100;21
quick;0.01;100;46
quick;0.01;100;40
quick;0.01;100;46
quick;0.01;100;48
quick;0.01;100;40
quick;0.01;100;35
quick;0.01;100;27
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;34
quick;0.01;100;27
quick;0.01;100;32
quick;0.01;100;32
quick;0.01;100;57
quick;0.01;100;27
quick;0.01;100;32
quick;0.01;100;32
quick;0.01;100;27
quick;0.01;100;57
quick;0.01;100;32
quick;0.01;100;32
quick;0.01;100;27
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;34
quick;0.01;100;35
quick;0.01;100;36
quick;0.01;100;27
quick;0.01;100;40
quick;0.01;100;48
quick;0.01;100;46
quick;0.01;100;40
quick;0.01;100;46
quick;0.01;100;21
quick;0.01;100;21
quick;0.01;100;43
quick;0.01;100;43
quick;0.01;100;21
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;23
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;34
quick;0.01;100;23
quick;0.01;100;57
quick;0.01;100;52
quick;0.01;100;23
quick;0.01;100;83
quick;0.01;100;57
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;57
quick;0.01;100;83
quick;0.01;100;23
quick;0.01;100;34
quick;0.01;100;23
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;23
quick;0.01;100;48
quick;0.01;100;43
quick;0.01;100;21
quick;0.01;100;21
quick;0.01;100;48
quick;0.01;100;43
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;40
quick;0.01;100;48
quick;0.01;100;34
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;27
quick;0.01;100;36
quick;0.01;100;35
quick;0.01;100;34
quick;0.01;100;27
quick;0.01;100;32
quick;0.01;100;32
quick;0.01;100;57
quick;0.01;100;57
quick;0.01;100;32
quick;0.01;100;32
quick;0.01;100;27
quick;0.01;100;34
quick;0.01;100;36
quick;0.01;100;27
quick;0.01;100;35
quick;0.01;100;34
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;48
quick;0.01;100;40
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;21
quick;0.01;100;43
quick;0.01;100;48
quick;0.01;100;43
quick;0.01;100;21
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;23
quick;0.01;100;34
quick;0.01;100;23
quick;0.01;100;57
quick;0.01;100;83
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;23
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;83
quick;0.01;100;57
quick;0.01;100;23
quick;0.01;100;23
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;46
quick;0.01;100;21
quick;0.01;100;48
quick;0.01;100;43
quick;0.01;100;46
quick;0.01;100;21
quick;0.01;100;40
quick;0.01;100;48
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;34
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;34
quick;0.01;100;34
quick;0.01;100;27
quick;0.01;100;32
quick;0.01;100;27
quick;0.01;100;32
quick;0.01;100;32
quick;0.01;100;57
quick;0.01;100;57
quick;0.01;100;32
quick;0.01;100;32
quick;0.01;100;27
quick;0.01;100;34
quick;0.01;100;32
quick;0.01;100;27
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;34
quick;0.01;100;34
quick;0.01;100;48
quick;0.01;100;46
quick;0.01;100;48
quick;0.01;100;40
quick;0.01;100;46
quick;0.01;100;21
quick;0.01;100;21
quick;0.01;100;43
quick;0.01;100;48
quick;0.01;100;46
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;23
quick;0.01;100;23
quick;0.01;100;83
quick;0.01;100;57
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;23
quick;0.01;100;57
quick;0.01;100;57
quick;0.01;100;83
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;23
quick;0.01;100;23
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;23
quick;0.01;100;21
quick;0.01;100;21
quick;0.01;100;46
quick;0.01;100;43
quick;0.01;100;21
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;40
quick;0.01;100;32
quick;0.01;100;27
quick;0.01;100;27
quick;0.01;100;36
quick;0.01;100;34
quick;0.01;100;34
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;32
quick;0.01;100;57
quick;0.01;100;27
quick;0.01;100;32
quick;0.01;100;32
quick;0.01;100;27
quick;0.01;100;57
quick;0.01;100;32
quick;0.01;100;34
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;27
quick;0.01;100;35
quick;0.01;100;27
quick;0.01;100;32
quick;0.01;100;40
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;40
quick;0.01;100;40
quick;0.01;100;43
quick;0.01;100;21
quick;0.01;100;21
quick;0.01;100;46
quick;0.01;100;21
quick;0.01;100;23
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;48
quick;0.01;100;23
quick;0.01;100;23
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;57
quick;0.01;100;83
quick;0.01;100;57
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;36
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;39
quick;0.01;100;39
quick;0.01;100;14
quick;0.01;100;39
quick;0.01;100;38
quick;0.01;100;38
quick;0.01;100;23
quick;0.01;100;14
quick;0.01;100;29
quick;0.01;100;43
quick;0.01;100;43
quick;0.01;100;29
quick;0.01;100;43
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;38
quick;0.01;100;38
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;35
quick;0.01;100;35
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;35
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;35
quick;0.01;100;35
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;35
quick;0.01;100;38
quick;0.01;100;38
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;43
quick;0.01;100;43
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;43
quick;0.01;100;14
quick;0.01;100;23
quick;0.01;100;38
quick;0.01;100;38
quick;0.01;100;39
quick;0.01;100;14
quick;0.01;100;39
quick;0.01;100;39
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;36
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;39
quick;0.01;100;39
quick;0.01;100;23
quick;0.01;100;38
quick;0.01;100;39
quick;0.01;100;14
quick;0.01;100;23
quick;0.01;100;29
quick;0.01;100;43
quick;0.01;100;43
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;36
quick;0.01;100;38
quick;0.01;100;36
quick;0.01;100;38
quick;0.01;100;38
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;35
quick;0.01;100;35
quick;0.01;100;57
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;57
quick;0.01;100;35
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;35
quick;0.01;100;38
quick;0.01;100;38
quick;0.01;100;40
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;29
quick;0.01;100;43
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;43
quick;0.01;100;23
quick;0.01;100;14
quick;0.01;100;39
quick;0.01;100;38
quick;0.01;100;23
quick;0.01;100;39
quick;0.01;100;39
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;39
quick;0.01;100;39
quick;0.01;100;14
quick;0.01;100;14
quick;0.01;100;38
quick;0.01;100;23
quick;0.01;100;39
quick;0.01;100;36
quick;0.01;100;43
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;43
quick;0.01;100;38
quick;0.01;100;38
quick;0.01;100;40
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;46
quick;0.01;100;35
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;35
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;35
quick;0.01;100;35
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;46
quick;0.01;100;36
quick;0.01;100;40
quick;0.01;100;36
quick;0.01;100;38
quick;0.01;100;38
quick;0.01;100;29
quick;0.01;100;43
quick;0.01;100;43
quick;0.01;100;29
quick;0.01;100;36
quick;0.01;100;39
quick;0.01;100;23
quick;0.01;100;38
quick;0.01;100;23
quick;0.01;100;14
quick;0.01;100;39
quick;0.01;100;39
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;83
quick;0.01;100;52
quick;0.01;100;52
quick;0.01;100;39
quick;0.01;100;48
quick;0.01;100;14
quick;0.01;100;39
quick;0.01;100;14
quick;0.01;100;14
quick;0.01;100;39
quick;0.01;100;38
quick;0.01;100;52
quick;0.01;100;43
quick;0.01;100;29
quick;0.01;100;29
quick;0.01;100;43
quick;0.01;100;38
quick;0.01;100;38
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;46
quick;0.01;100;35
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;35
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;46
quick;0.01;100;36
quick;0.01;100;30
quick;0.01;100;35
quick;0.01;100;35
quick;0.01;100;30
quick;0.01;100;36
quick;0.01;100;46
quick;0.01;100;36
quick;0.01;100;36
quick;0.01;100;38
quick;0.01;100;38
quick;0.01;100;29
quick;0.01;100;43
quick;0.01;100;43
quick;0.01;100;29
