coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
largest_sorted_subarray;0.98;0.02;10000;bubble;292.7756;340.2000;387.6244;22.0887;47.4244;120.9846
largest_sorted_subarray;0.98;0.02;10000;merge;36.5589;39.3333;42.1077;1.2922;2.7744;7.0776
largest_sorted_subarray;0.98;0.02;10000;quick;51.9936;54.7667;57.5398;1.2916;2.7731;7.0744
largest_sorted_subarray;0.98;0.02;10000;insertion;25.2022;26.2667;27.3312;0.4958;1.0645;2.7156
largest_sorted_subarray;0.98;0.05;100;bubble;24.1537;26.3333;28.5129;1.0152;2.1796;5.5605
largest_sorted_subarray;0.98;0.05;100;merge;12.4182;13.2667;14.1152;0.3952;0.8485;2.1645
largest_sorted_subarray;0.98;0.05;100;quick;16.3574;17.8000;19.2426;0.6719;1.4426;3.6803
largest_sorted_subarray;0.98;0.05;100;insertion;9.7324;10.5667;11.4010;0.3886;0.8343;2.1284
largest_sorted_subarray;0.98;0.05;1000;bubble;70.0331;77.7000;85.3669;3.5710;7.6669;19.5592
largest_sorted_subarray;0.98;0.05;1000;merge;15.6384;16.4667;17.2950;0.3858;0.8283;2.1129
largest_sorted_subarray;0.98;0.05;1000;quick;20.4728;21.7333;22.9938;0.5871;1.2605;3.2156
largest_sorted_subarray;0.98;0.05;1000;insertion;12.6270;13.2333;13.8396;0.2824;0.6063;1.5466
largest_sorted_subarray;0.98;0.05;10000;bubble;147.5991;161.8333;176.0675;6.6298;14.2342;36.3129
largest_sorted_subarray;0.98;0.05;10000;merge;18.0555;19.4000;20.7445;0.6262;1.3445;3.4301
largest_sorted_subarray;0.98;0.05;10000;quick;28.4351;29.6333;30.8315;0.5581;1.1982;3.0567
largest_sorted_subarray;0.98;0.05;10000;insertion;17.5210;18.3667;19.2124;0.3939;0.8457;2.1573
largest_sorted_subarray;0.95;0.01;100;bubble;62.4919;67.4000;72.3081;2.8922;4.9081;15.8410
largest_sorted_subarray;0.95;0.01;100;merge;49.6815;54.4667;59.2519;2.8198;4.7852;15.4445
largest_sorted_subarray;0.95;0.01;100;quick;34.6294;39.0333;43.4372;2.5951;4.4039;14.2138
largest_sorted_subarray;0.95;0.01;100;insertion;18.8016;19.7667;20.7318;0.5687;0.9651;3.1149
largest_sorted_subarray;0.95;0.01;1000;bubble;264.4175;295.7000;326.9825;18.4340;31.2825;100.9674
largest_sorted_subarray;0.95;0.01;1000;merge;59.6815;63.3333;66.9851;2.1519;3.6518;11.7864
largest_sorted_subarray;0.95;0.01;1000;quick;55.3962;58.0333;60.6704;1.5540;2.6371;8.5116
largest_sorted_subarray;0.95;0.01;1000;insertion;26.2048;27.7333;29.2618;0.9007;1.5285;4.9336
largest_sorted_subarray;0.95;0.01;10000;bubble;541.8667;591.2333;640.5999;29.0905;49.3666;159.3350
largest_sorted_subarray;0.95;0.01;10000;merge;68.7480;74.1667;79.5854;3.1931;5.4187;17.4891
largest_sorted_subarray;0.95;0.01;10000;quick;85.3363;90.0667;94.7971;2.7875;4.7304;15.2676
largest_sorted_subarray;0.95;0.01;10000;insertion;34.2183;35.5667;36.9151;0.7946;1.3484;4.3524
largest_sorted_subarray;0.95;0.02;100;bubble;44.4216;49.5667;54.7118;3.0319;5.1451;16.6064
largest_sorted_subarray;0.95;0.02;100;merge;22.5434;24.8333;27.1232;1.3494;2.2899;7.3910
largest_sorted_subarray;0.95;0.02;100;quick;19.3404;20.6333;21.9262;0.7619;1.2929;4.1728
largest_sorted_subarray;0.95;0.02;100;insertion;16.5219;18.0000;19.4781;0.8710;1.4781;4.7706
largest_sorted_subarray;0.95;0.02;1000;bubble;134.0513;146.5667;159.0821;7.3750;12.5154;40.3943
largest_sorted_subarray;0.95;0.02;1000;merge;36.7517;39.1333;41.5149;1.4034;2.3816;7.6867
largest_sorted_subarray;0.95;0.02;1000;quick;39.9161;42.1667;44.4173;1.3262;2.2506;7.2639
largest_sorted_subarray;0.95;0.02;1000;insertion;20.3324;21.3333;22.3342;0.5898;1.0009;3.2306
largest_sorted_subarray;0.95;0.02;10000;bubble;302.7155;340.2000;377.6845;22.0887;37.4845;120.9846
largest_sorted_subarray;0.95;0.02;10000;merge;37.1404;39.3333;41.5262;1.2922;2.1929;7.0776
largest_sorted_subarray;0.95;0.02;10000;quick;52.5749;54.7667;56.9585;1.2916;2.1918;7.0744
largest_sorted_subarray;0.95;0.02;10000;insertion;25.4253;26.2667;27.1081;0.4958;0.8414;2.7156
largest_sorted_subarray;0.95;0.05;100;bubble;24.6105;26.3333;28.0561;1.0152;1.7228;5.5605
largest_sorted_subarray;0.95;0.05;100;merge;12.5960;13.2667;13.9374;0.3952;0.6707;2.1645
largest_sorted_subarray;0.95;0.05;100;quick;16.6598;17.8000;18.9402;0.6719;1.1402;3.6803
largest_sorted_subarray;0.95;0.05;100;insertion;9.9072;10.5667;11.2262;0.3886;0.6595;2.1284
largest_sorted_subarray;0.95;0.05;1000;bubble;71.6400;77.7000;83.7600;3.5710;6.0600;19.5592
largest_sorted_subarray;0.95;0.05;1000;merge;15.8120;16.4667;17.1214;0.3858;0.6547;2.1129
largest_sorted_subarray;0.95;0.05;1000;quick;20.7370;21.7333;22.7296;0.5871;0.9963;3.2156
largest_sorted_subarray;0.95;0.05;1000;insertion;12.7541;13.2333;13.7125;0.2824;0.4792;1.5466
largest_sorted_subarray;0.95;0.05;10000;bubble;150.5825;161.8333;173.0841;6.6298;11.2508;36.3129
largest_sorted_subarray;0.95;0.05;10000;merge;18.3373;19.4000;20.4627;0.6262;1.0627;3.4301
largest_sorted_subarray;0.95;0.05;10000;quick;28.6862;29.6333;30.5804;0.5581;0.9471;3.0567
