coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
percentual_k_unordered;0.98;0.02;10000;quick;10.7205;10.8113;10.9021;0.0423;0.0908;0.2315
percentual_k_unordered;0.98;0.02;10000;insertion;18.6937;18.8247;18.9557;0.0610;0.1310;0.3340
percentual_k_unordered;0.98;0.05;100;bubble;12.1782;12.7667;13.3552;0.2741;0.5885;1.5013
percentual_k_unordered;0.98;0.05;100;merge;18.5963;19.2000;19.8037;0.2812;0.6037;1.5403
percentual_k_unordered;0.98;0.05;100;quick;13.1769;13.9000;14.6231;0.3368;0.7231;1.8448
percentual_k_unordered;0.98;0.05;100;insertion;22.7213;23.6333;24.5453;0.4248;0.9120;2.3265
percentual_k_unordered;0.98;0.05;1000;bubble;11.6762;12.1000;12.5238;0.1974;0.4238;1.0812
percentual_k_unordered;0.98;0.05;1000;merge;24.4589;24.8733;25.2877;0.1930;0.4144;1.0570
percentual_k_unordered;0.98;0.05;1000;quick;18.4790;18.8500;19.2210;0.1728;0.3710;0.9464
percentual_k_unordered;0.98;0.05;1000;insertion;25.6961;26.0733;26.4505;0.1757;0.3772;0.9624
percentual_k_unordered;0.98;0.05;10000;bubble;11.4854;11.6080;11.7306;0.0571;0.1226;0.3126
percentual_k_unordered;0.98;0.05;10000;merge;28.2012;28.3240;28.4468;0.0572;0.1228;0.3131
percentual_k_unordered;0.98;0.05;10000;quick;19.4587;19.5613;19.6639;0.0478;0.1026;0.2616
percentual_k_unordered;0.98;0.05;10000;insertion;25.5138;25.6207;25.7276;0.0498;0.1069;0.2728
percentual_k_unordered;0.95;0.01;100;bubble;2.5590;3.0667;3.5744;0.2992;0.5077;1.6386
percentual_k_unordered;0.95;0.01;100;merge;3.1572;3.5000;3.8428;0.2020;0.3428;1.1064
percentual_k_unordered;0.95;0.01;100;quick;4.3247;4.8333;5.3419;0.2997;0.5086;1.6418
percentual_k_unordered;0.95;0.01;100;insertion;10.3736;10.8667;11.3598;0.2906;0.4931;1.5916
percentual_k_unordered;0.95;0.01;1000;bubble;3.7928;3.9267;4.0606;0.0789;0.1339;0.4323
percentual_k_unordered;0.95;0.01;1000;merge;7.3632;7.4633;7.5634;0.0590;0.1001;0.3232
percentual_k_unordered;0.95;0.01;1000;quick;6.5521;6.6933;6.8345;0.0832;0.1412;0.4556
percentual_k_unordered;0.95;0.01;1000;insertion;13.7340;13.9933;14.2526;0.1528;0.2593;0.8370
percentual_k_unordered;0.95;0.01;10000;bubble;3.5955;3.6603;3.7251;0.0382;0.0648;0.2090
percentual_k_unordered;0.95;0.01;10000;merge;9.9525;9.9997;10.0469;0.0278;0.0472;0.1522
percentual_k_unordered;0.95;0.01;10000;quick;6.6002;6.6447;6.6892;0.0262;0.0445;0.1435
percentual_k_unordered;0.95;0.01;10000;insertion;14.4133;14.4990;14.5847;0.0505;0.0857;0.2769
percentual_k_unordered;0.95;0.02;100;bubble;4.3002;5.0000;5.6998;0.4124;0.6998;2.2591
percentual_k_unordered;0.95;0.02;100;merge;10.8814;11.4667;12.0520;0.3449;0.5853;1.8889
percentual_k_unordered;0.95;0.02;100;quick;10.6748;11.2667;11.8586;0.3488;0.5919;1.9106
percentual_k_unordered;0.95;0.02;100;insertion;12.2222;12.8667;13.5112;0.3798;0.6445;2.0800
percentual_k_unordered;0.95;0.02;1000;bubble;6.0739;6.2300;6.3861;0.0920;0.1561;0.5039
percentual_k_unordered;0.95;0.02;1000;merge;12.9095;13.1333;13.3571;0.1319;0.2238;0.7222
percentual_k_unordered;0.95;0.02;1000;quick;10.6604;10.8333;11.0062;0.1019;0.1729;0.5579
percentual_k_unordered;0.95;0.02;1000;insertion;18.1466;18.3533;18.5600;0.1218;0.2067;0.6673
percentual_k_unordered;0.95;0.02;10000;bubble;6.0588;6.1207;6.1826;0.0365;0.0619;0.1997
percentual_k_unordered;0.95;0.02;10000;merge;17.0641;17.1053;17.1465;0.0243;0.0412;0.1332
percentual_k_unordered;0.95;0.02;10000;quick;10.7395;10.8113;10.8831;0.0423;0.0718;0.2315
percentual_k_unordered;0.95;0.02;10000;insertion;18.7212;18.8247;18.9282;0.0610;0.1035;0.3340
percentual_k_unordered;0.95;0.05;100;bubble;12.3016;12.7667;13.2318;0.2741;0.4651;1.5013
percentual_k_unordered;0.95;0.05;100;merge;18.7228;19.2000;19.6772;0.2812;0.4772;1.5403
percentual_k_unordered;0.95;0.05;100;quick;13.3285;13.9000;14.4715;0.3368;0.5715;1.8448
percentual_k_unordered;0.95;0.05;100;insertion;22.9124;23.6333;24.3542;0.4248;0.7209;2.3265
percentual_k_unordered;0.95;0.05;1000;bubble;11.7650;12.1000;12.4350;0.1974;0.3350;1.0812
percentual_k_unordered;0.95;0.05;1000;merge;24.5458;24.8733;25.2008;0.1930;0.3275;1.0570
percentual_k_unordered;0.95;0.05;1000;quick;18.5568;18.8500;19.1432;0.1728;0.2932;0.9464
percentual_k_unordered;0.95;0.05;1000;insertion;25.7751;26.0733;26.3715;0.1757;0.2982;0.9624
percentual_k_unordered;0.95;0.05;10000;bubble;11.5111;11.6080;11.7049;0.0571;0.0969;0.3126
percentual_k_unordered;0.95;0.05;10000;merge;28.2269;28.3240;28.4211;0.0572;0.0971;0.3131
percentual_k_unordered;0.95;0.05;10000;quick;19.4802;19.5613;19.6424;0.0478;0.0811;0.2616
percentual_k_unordered;0.95;0.05;10000;insertion;25.5362;25.6207;25.7052;0.0498;0.0845;0.2728
percentual_k_unordered;0.9;0.01;100;bubble;2.6747;3.0667;3.4587;0.2992;0.3920;1.6386
percentual_k_unordered;0.9;0.01;100;merge;3.2354;3.5000;3.7646;0.2020;0.2646;1.1064
