coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
k_unordered_sequence;0.98;0.02;10000;merge;1705.3139;1710.5333;1715.7527;2.4310;5.2194;13.3151
k_unordered_sequence;0.98;0.02;10000;quick;1072.0577;1081.1333;1090.2089;4.2271;9.0756;23.1528
k_unordered_sequence;0.98;0.02;10000;insertion;1869.3743;1882.4667;1895.5591;6.0980;13.0924;33.4001
k_unordered_sequence;0.98;0.05;100;bubble;12.1782;12.7667;13.3552;0.2741;0.5885;1.5013
k_unordered_sequence;0.98;0.05;100;merge;18.5963;19.2000;19.8037;0.2812;0.6037;1.5403
k_unordered_sequence;0.98;0.05;100;quick;13.1769;13.9000;14.6231;0.3368;0.7231;1.8448
k_unordered_sequence;0.98;0.05;100;insertion;22.7213;23.6333;24.5453;0.4248;0.9120;2.3265
k_unordered_sequence;0.98;0.05;1000;bubble;116.7618;121.0000;125.2382;1.9740;4.2382;10.8119
k_unordered_sequence;0.98;0.05;1000;merge;244.5900;248.7333;252.8766;1.9298;4.1433;10.5697
k_unordered_sequence;0.98;0.05;1000;quick;184.7902;188.5000;192.2098;1.7279;3.7098;9.4641
k_unordered_sequence;0.98;0.05;1000;insertion;256.9610;260.7333;264.5056;1.7570;3.7723;9.6237
k_unordered_sequence;0.98;0.05;10000;bubble;1148.5469;1160.8000;1173.0531;5.7071;12.2531;31.2591
k_unordered_sequence;0.98;0.05;10000;merge;2820.1256;2832.4000;2844.6744;5.7170;12.2744;31.3133
k_unordered_sequence;0.98;0.05;10000;quick;1945.8779;1956.1333;1966.3887;4.7766;10.2554;26.1623
k_unordered_sequence;0.98;0.05;10000;insertion;2551.3753;2562.0667;2572.7581;4.9797;10.6914;27.2750
k_unordered_sequence;0.95;0.01;100;bubble;2.5590;3.0667;3.5744;0.2992;0.5077;1.6386
k_unordered_sequence;0.95;0.01;100;merge;3.1572;3.5000;3.8428;0.2020;0.3428;1.1064
k_unordered_sequence;0.95;0.01;100;quick;4.3247;4.8333;5.3419;0.2997;0.5086;1.6418
