bubble,insertion,merge,quick
53,11,16,21
93,13,16,25
77,12,16,19
98,17,15,21
102,15,17,19
59,14,17,17
65,13,18,22
140,14,14,17
71,16,15,19
55,14,16,21
108,13,15,19
75,13,14,19
64,11,15,19
69,12,16,20
69,12,17,23
64,14,17,24
71,11,24,28
93,13,17,21
96,11,20,23
67,14,16,20
60,13,18,21
78,13,17,21
61,15,15,31
78,16,17,20
80,13,14,22
69,13,17,20
75,13,18,23
55,13,15,25
78,11,13,27
108,14,19,25
