size_of_array,algoritmo,percentual_k_unordered_mean,percentual_maior_array_mean,percentual_k_unordered_std,percentual_maior_array_std,percentual_k_unordered_min,percentual_maior_array_min,percentual_k_unordered_max,percentual_maior_array_max
1000,bubble,0.45846666666666624,63.892666666665946,0.16485561767937712,16.36832511013859,0.1,32.6,1.1,98.5
1000,insertion,4.745633333333426,7.312033333333286,0.5182571392430089,1.3143773157398908,3.9,5.1,6.1,10.9
1000,merge,0.8231333333333308,31.229766666666308,0.22730758559357028,10.696062789579257,0.3,14.2,1.4,58.8
1000,quick,0.9387000000000039,27.93023333333356,0.3160890392915474,9.072160197132565,0.4,14.2,1.7,63.7
