coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
percentual_k_unordered;0.95;0.01;1000;bubble;3.8009;3.8249;3.8489;0.0146;0.0240;0.4623
percentual_k_unordered;0.95;0.01;1000;merge;7.2535;7.2808;7.3081;0.0166;0.0273;0.5261
percentual_k_unordered;0.95;0.01;1000;quick;6.3162;6.3445;6.3728;0.0172;0.0283;0.5438
percentual_k_unordered;0.95;0.01;1000;insertion;14.4502;14.4861;14.5220;0.0218;0.0359;0.6908
percentual_k_unordered;0.95;0.01;10000;bubble;3.4694;3.4770;3.4846;0.0046;0.0076;0.1451
percentual_k_unordered;0.95;0.01;10000;merge;9.9608;9.9769;9.9930;0.0098;0.0161;0.3109
percentual_k_unordered;0.95;0.01;10000;quick;6.5651;6.5773;6.5895;0.0074;0.0122;0.2343
percentual_k_unordered;0.95;0.01;10000;insertion;14.4371;14.4521;14.4671;0.0091;0.0150;0.2864
percentual_k_unordered;0.95;0.02;100;bubble;3.8575;3.9370;4.0165;0.0483;0.0795;1.5282
percentual_k_unordered;0.95;0.02;100;merge;7.5268;7.6710;7.8152;0.0876;0.1442;2.7696
percentual_k_unordered;0.95;0.02;100;quick;9.3557;9.4350;9.5143;0.0482;0.0793;1.5232
percentual_k_unordered;0.95;0.02;100;insertion;14.5028;14.6180;14.7332;0.0700;0.1152;2.2143
percentual_k_unordered;0.95;0.02;1000;bubble;6.1513;6.1799;6.2085;0.0174;0.0286;0.5498
percentual_k_unordered;0.95;0.02;1000;merge;13.2943;13.3335;13.3727;0.0238;0.0392;0.7517
percentual_k_unordered;0.95;0.02;1000;quick;10.4096;10.4445;10.4794;0.0212;0.0349;0.6697
percentual_k_unordered;0.95;0.02;1000;insertion;18.5415;18.5741;18.6067;0.0198;0.0326;0.6259
percentual_k_unordered;0.95;0.02;10000;bubble;6.0317;6.0417;6.0517;0.0061;0.0100;0.1936
percentual_k_unordered;0.95;0.02;10000;merge;17.2592;17.2750;17.2908;0.0096;0.0158;0.3047
percentual_k_unordered;0.95;0.02;10000;quick;10.7788;10.7918;10.8048;0.0079;0.0130;0.2498
percentual_k_unordered;0.95;0.02;10000;insertion;18.7887;18.8037;18.8187;0.0091;0.0150;0.2868
percentual_k_unordered;0.95;0.05;100;bubble;12.6431;12.7590;12.8749;0.0704;0.1159;2.2266
percentual_k_unordered;0.95;0.05;100;merge;17.1956;17.3990;17.6024;0.1236;0.2034;3.9071
percentual_k_unordered;0.95;0.05;100;quick;16.9226;17.0930;17.2634;0.1035;0.1704;3.2737
percentual_k_unordered;0.95;0.05;100;insertion;21.6196;21.7350;21.8504;0.0701;0.1154;2.2153
percentual_k_unordered;0.95;0.05;1000;bubble;11.6977;11.7372;11.7767;0.0240;0.0395;0.7603
percentual_k_unordered;0.95;0.05;1000;merge;24.4596;24.4986;24.5376;0.0237;0.0390;0.7491
percentual_k_unordered;0.95;0.05;1000;quick;18.8408;18.8856;18.9304;0.0272;0.0448;0.8601
percentual_k_unordered;0.95;0.05;1000;insertion;25.5116;25.5513;25.5910;0.0241;0.0397;0.7633
percentual_k_unordered;0.95;0.05;10000;bubble;11.7731;11.7861;11.7991;0.0079;0.0130;0.2491
percentual_k_unordered;0.95;0.05;10000;merge;28.3079;28.3211;28.3343;0.0080;0.0132;0.2542
percentual_k_unordered;0.95;0.05;10000;quick;19.4419;19.4575;19.4731;0.0095;0.0156;0.3012
percentual_k_unordered;0.95;0.05;10000;insertion;25.5627;25.5775;25.5923;0.0090;0.0148;0.2840
percentual_k_unordered;0.95;0.001;1000;bubble;0.4536;0.4585;0.4634;0.0030;0.0049;0.1649
percentual_k_unordered;0.95;0.001;1000;merge;0.8162;0.8231;0.8300;0.0042;0.0069;0.2273
percentual_k_unordered;0.95;0.001;1000;quick;0.9292;0.9387;0.9482;0.0058;0.0095;0.3161
percentual_k_unordered;0.95;0.001;1000;insertion;4.7300;4.7456;4.7612;0.0095;0.0156;0.5183
