coluna;coef_confianca;probabilidade_err;tamanho_array;algoritmo;lim_inferior;media;lim_superior;std_error;h;std_dev
percentual_maior_array;0.98;0.01;1000;insertion;2.6400;2.6682;2.6964;0.0137;0.0282;0.4333
percentual_maior_array;0.98;0.01;10000;bubble;5.6940;5.8139;5.9338;0.0583;0.1199;1.8425
percentual_maior_array;0.98;0.01;10000;merge;0.7023;0.7105;0.7187;0.0040;0.0082;0.1259
percentual_maior_array;0.98;0.01;10000;quick;0.9283;0.9388;0.9493;0.0051;0.0105;0.1618
percentual_maior_array;0.98;0.01;10000;insertion;0.3537;0.3564;0.3591;0.0013;0.0027;0.0410
percentual_maior_array;0.98;0.02;100;bubble;63.0172;64.2070;65.3968;0.5787;1.1898;18.3016
percentual_maior_array;0.98;0.02;100;merge;27.6012;28.3780;29.1548;0.3778;0.7768;11.9477
percentual_maior_array;0.98;0.02;100;quick;25.1304;25.5850;26.0396;0.2211;0.4546;6.9923
percentual_maior_array;0.98;0.02;100;insertion;16.9519;17.1750;17.3981;0.1085;0.2231;3.4322
percentual_maior_array;0.98;0.02;1000;bubble;17.2872;17.6832;18.0792;0.1926;0.3960;6.0893
percentual_maior_array;0.98;0.02;1000;merge;3.5086;3.5639;3.6192;0.0269;0.0553;0.8492
percentual_maior_array;0.98;0.02;1000;quick;3.9776;4.0058;4.0340;0.0137;0.0282;0.4320
percentual_maior_array;0.98;0.02;1000;insertion;1.9816;2.0057;2.0298;0.0117;0.0241;0.3709
percentual_maior_array;0.98;0.02;10000;bubble;3.5343;3.6054;3.6765;0.0346;0.0711;1.0955
percentual_maior_array;0.98;0.02;10000;merge;0.4020;0.4071;0.4122;0.0025;0.0051;0.0796
percentual_maior_array;0.98;0.02;10000;quick;0.5574;0.5623;0.5672;0.0024;0.0049;0.0748
percentual_maior_array;0.98;0.02;10000;insertion;0.2591;0.2610;0.2629;0.0009;0.0019;0.0289
percentual_maior_array;0.98;0.05;100;bubble;28.5673;29.1360;29.7047;0.2766;0.5687;8.7471
percentual_maior_array;0.98;0.05;100;merge;15.8480;16.1410;16.4340;0.1425;0.2930;4.5057
percentual_maior_array;0.98;0.05;100;quick;14.7942;15.0810;15.3678;0.1395;0.2868;4.4100
percentual_maior_array;0.98;0.05;100;insertion;11.1119;11.2920;11.4721;0.0876;0.1801;2.7717
percentual_maior_array;0.98;0.05;1000;bubble;9.2707;9.4625;9.6543;0.0933;0.1918;2.9505
percentual_maior_array;0.98;0.05;1000;merge;1.7665;1.7832;1.7999;0.0081;0.0167;0.2564
percentual_maior_array;0.98;0.05;1000;quick;2.3220;2.3479;2.3738;0.0126;0.0259;0.3978
percentual_maior_array;0.98;0.05;1000;insertion;1.3676;1.3812;1.3948;0.0066;0.0136;0.2072
percentual_maior_array;0.98;0.05;10000;bubble;1.5828;1.6079;1.6330;0.0122;0.0251;0.3863
percentual_maior_array;0.98;0.05;10000;merge;0.1912;0.1933;0.1954;0.0010;0.0021;0.0320
percentual_maior_array;0.98;0.05;10000;quick;0.2962;0.2987;0.3012;0.0012;0.0025;0.0380
percentual_maior_array;0.98;0.05;10000;insertion;0.1784;0.1794;0.1804;0.0005;0.0010;0.0171
percentual_maior_array;0.98;0.001;1000;bubble;63.2784;63.8927;64.5070;0.2988;0.6143;16.3683
percentual_maior_array;0.98;0.001;1000;merge;30.8283;31.2298;31.6313;0.1953;0.4015;10.6961
percentual_maior_array;0.98;0.001;1000;quick;27.5897;27.9302;28.2707;0.1656;0.3405;9.0722
percentual_maior_array;0.98;0.001;1000;insertion;7.2627;7.3120;7.3613;0.0240;0.0493;1.3144
percentual_maior_array;0.98;0.0001;10000;bubble;82.1683;82.7650;83.3617;0.2902;0.5967;15.8923
percentual_maior_array;0.98;0.0001;10000;merge;26.4180;26.7889;27.1598;0.1804;0.3709;9.8818
percentual_maior_array;0.98;0.0001;10000;quick;22.2695;22.5641;22.8587;0.1433;0.2946;7.8465
percentual_maior_array;0.98;0.0001;10000;insertion;2.5509;2.5678;2.5847;0.0082;0.0169;0.4507
percentual_maior_array;0.95;0.01;100;bubble;65.6053;66.4790;67.3527;0.5308;0.8737;16.7858
percentual_maior_array;0.95;0.01;100;merge;54.9979;55.9200;56.8421;0.5602;0.9221;17.7156
percentual_maior_array;0.95;0.01;100;quick;37.7572;38.4260;39.0948;0.4063;0.6688;12.8498
percentual_maior_array;0.95;0.01;100;insertion;19.7340;19.9310;20.1280;0.1197;0.1970;3.7866
percentual_maior_array;0.95;0.01;1000;bubble;25.1719;25.5704;25.9689;0.2421;0.3985;7.6568
percentual_maior_array;0.95;0.01;1000;merge;5.8339;5.8726;5.9113;0.0235;0.0387;0.7441
percentual_maior_array;0.95;0.01;1000;quick;6.4863;6.5536;6.6209;0.0409;0.0673;1.2949
percentual_maior_array;0.95;0.01;1000;insertion;2.6456;2.6682;2.6908;0.0137;0.0226;0.4333
percentual_maior_array;0.95;0.01;10000;bubble;5.7179;5.8139;5.9099;0.0583;0.0960;1.8425
percentual_maior_array;0.95;0.01;10000;merge;0.7039;0.7105;0.7171;0.0040;0.0066;0.1259
percentual_maior_array;0.95;0.01;10000;quick;0.9304;0.9388;0.9472;0.0051;0.0084;0.1618
percentual_maior_array;0.95;0.01;10000;insertion;0.3543;0.3564;0.3585;0.0013;0.0021;0.0410
percentual_maior_array;0.95;0.02;100;bubble;63.2545;64.2070;65.1595;0.5787;0.9525;18.3016
percentual_maior_array;0.95;0.02;100;merge;27.7561;28.3780;28.9999;0.3778;0.6219;11.9477
percentual_maior_array;0.95;0.02;100;quick;25.2211;25.5850;25.9489;0.2211;0.3639;6.9923
percentual_maior_array;0.95;0.02;100;insertion;16.9964;17.1750;17.3536;0.1085;0.1786;3.4322
percentual_maior_array;0.95;0.02;1000;bubble;17.3662;17.6832;18.0002;0.1926;0.3170;6.0893
percentual_maior_array;0.95;0.02;1000;merge;3.5196;3.5639;3.6082;0.0269;0.0443;0.8492
percentual_maior_array;0.95;0.02;1000;quick;3.9832;4.0058;4.0284;0.0137;0.0226;0.4320
percentual_maior_array;0.95;0.02;1000;insertion;1.9864;2.0057;2.0250;0.0117;0.0193;0.3709
percentual_maior_array;0.95;0.02;10000;bubble;3.5484;3.6054;3.6624;0.0346;0.0570;1.0955
percentual_maior_array;0.95;0.02;10000;merge;0.4030;0.4071;0.4112;0.0025;0.0041;0.0796
percentual_maior_array;0.95;0.02;10000;quick;0.5583;0.5623;0.5663;0.0024;0.0040;0.0748
percentual_maior_array;0.95;0.02;10000;insertion;0.2595;0.2610;0.2625;0.0009;0.0015;0.0289
percentual_maior_array;0.95;0.05;100;bubble;28.6807;29.1360;29.5913;0.2766;0.4553;8.7471
percentual_maior_array;0.95;0.05;100;merge;15.9064;16.1410;16.3756;0.1425;0.2346;4.5057
percentual_maior_array;0.95;0.05;100;quick;14.8514;15.0810;15.3106;0.1395;0.2296;4.4100
