bubble,insertion,merge,quick
36,10,13,18
25,8,13,15
24,12,16,16
30,9,10,19
39,12,9,17
19,10,16,15
30,13,14,16
30,11,13,18
22,12,12,11
30,11,18,20
30,15,12,19
19,10,12,26
25,9,12,23
25,11,13,17
22,9,15,24
30,9,13,11
25,9,11,13
31,9,10,19
19,7,13,16
19,11,14,25
30,13,14,19
20,8,16,18
30,12,16,16
20,13,16,15
30,12,14,19
33,8,11,16
30,16,13,13
19,9,16,20
20,9,12,19
28,10,11,21
